config,dataset,sim,jobid,color,min,avg,max,nonzero,nzavg
6blues,8jobs-2,sim10,8,g,0.000,0.634,3.376,21600,0.634
6blues,8jobs-2,sim10,8,k,0.000,0.478,2.559,21600,0.478
6blues,8jobs-2,sim11,0,T,20.027,126.372,249.766,50760,126.372
6blues,8jobs-2,sim11,0,b,20.027,98.487,249.766,7560,98.487
6blues,8jobs-2,sim11,0,g,21.423,142.620,233.495,21600,142.620
6blues,8jobs-2,sim11,0,k,31.517,119.884,208.530,21600,119.884
6blues,8jobs-2,sim11,1,T,0.000,6.237,108.639,47748,6.631
6blues,8jobs-2,sim11,1,b,0.000,7.260,108.639,4968,11.048
6blues,8jobs-2,sim11,1,g,0.000,6.346,92.941,21180,6.472
6blues,8jobs-2,sim11,1,k,0.325,5.771,71.828,21600,5.771
6blues,8jobs-2,sim11,2,T,0.000,0.039,3.937,42611,0.047
6blues,8jobs-2,sim11,2,b,0.000,0.006,0.920,3600,0.012
6blues,8jobs-2,sim11,2,g,0.000,0.052,3.937,18280,0.061
6blues,8jobs-2,sim11,2,k,0.000,0.038,1.472,20731,0.040
6blues,8jobs-2,sim11,3,T,0.000,10.869,197.445,48721,11.324
6blues,8jobs-2,sim11,3,b,0.000,6.581,57.811,5544,8.975
6blues,8jobs-2,sim11,3,g,0.000,12.488,197.445,21577,12.502
6blues,8jobs-2,sim11,3,k,0.193,10.750,161.673,21600,10.750
6blues,8jobs-2,sim11,4,T,0.000,6.580,103.843,45444,7.350
6blues,8jobs-2,sim11,4,b,0.000,7.715,103.843,4320,13.502
6blues,8jobs-2,sim11,4,g,0.000,6.688,85.288,19524,7.399
6blues,8jobs-2,sim11,4,k,0.347,6.075,67.078,21600,6.075
6blues,8jobs-2,sim11,5,T,0.000,0.175,11.109,48108,0.185
6blues,8jobs-2,sim11,5,b,0.000,0.070,4.695,4968,0.106
6blues,8jobs-2,sim11,5,g,0.000,0.226,11.109,21540,0.226
6blues,8jobs-2,sim11,5,k,0.000,0.161,6.845,21600,0.161
6blues,8jobs-2,sim11,6,T,0.000,3.014,74.392,46654,3.279
6blues,8jobs-2,sim11,6,b,0.000,0.641,16.852,4320,1.122
6blues,8jobs-2,sim11,6,g,0.000,3.887,74.392,20734,4.050
6blues,8jobs-2,sim11,6,k,0.006,2.971,64.962,21600,2.971
6blues,8jobs-2,sim11,7,T,0.000,6.132,75.677,49224,6.324
6blues,8jobs-2,sim11,7,b,0.000,1.087,23.100,6048,1.359
6blues,8jobs-2,sim11,7,g,0.000,7.857,75.677,21576,7.866
6blues,8jobs-2,sim11,7,k,0.024,6.174,66.304,21600,6.174
6blues,8jobs-2,sim11,8,T,0.000,93.325,231.790,50544,93.724
6blues,8jobs-2,sim11,8,b,0.000,75.126,231.790,7344,77.336
6blues,8jobs-2,sim11,8,g,3.970,105.076,231.689,21600,105.076
6blues,8jobs-2,sim11,8,k,8.758,87.944,203.774,21600,87.944
6blues,8jobs-2,sim12,0,T,1.921,37.235,154.552,50760,37.235
6blues,8jobs-2,sim12,0,b,1.921,25.206,115.472,7560,25.206
6blues,8jobs-2,sim12,0,g,5.240,42.650,154.552,21600,42.650
6blues,8jobs-2,sim12,0,k,8.004,36.030,142.623,21600,36.030
6blues,8jobs-2,sim12,1,T,0.000,6.684,79.335,47748,7.106
6blues,8jobs-2,sim12,1,b,0.000,7.910,79.335,4968,12.037
6blues,8jobs-2,sim12,1,g,0.000,6.785,77.570,21180,6.919
6blues,8jobs-2,sim12,1,k,0.225,6.155,67.494,21600,6.155
6blues,8jobs-2,sim12,2,T,0.000,0.043,2.653,42694,0.051
6blues,8jobs-2,sim12,2,b,0.000,0.007,0.643,3600,0.014
6blues,8jobs-2,sim12,2,g,0.000,0.055,2.653,18270,0.065
6blues,8jobs-2,sim12,2,k,0.000,0.043,1.146,20824,0.045
6blues,8jobs-2,sim12,3,T,0.000,10.594,153.232,48731,11.035
6blues,8jobs-2,sim12,3,b,0.000,5.843,111.471,5544,7.967
6blues,8jobs-2,sim12,3,g,0.000,12.296,153.232,21587,12.304
6blues,8jobs-2,sim12,3,k,0.181,10.554,140.431,21600,10.554
6blues,8jobs-2,sim12,4,T,0.000,6.738,72.795,45444,7.526
6blues,8jobs-2,sim12,4,b,0.000,7.876,72.795,4320,13.783
6blues,8jobs-2,sim12,4,g,0.000,6.897,67.033,19524,7.630
6blues,8jobs-2,sim12,4,k,0.363,6.180,60.517,21600,6.180
6blues,8jobs-2,sim12,5,T,0.000,0.189,9.619,48108,0.199
6blues,8jobs-2,sim12,5,b,0.000,0.070,3.325,4968,0.107
6blues,8jobs-2,sim12,5,g,0.000,0.239,9.619,21540,0.240
6blues,8jobs-2,sim12,5,k,0.000,0.179,5.068,21600,0.179
6blues,8jobs-2,sim12,6,T,0.000,3.121,73.041,46655,3.395
6blues,8jobs-2,sim12,6,b,0.000,0.713,12.081,4320,1.248
6blues,8jobs-2,sim12,6,g,0.000,3.962,73.041,20735,4.127
6blues,8jobs-2,sim12,6,k,0.010,3.122,62.691,21600,3.122
6blues,8jobs-2,sim12,7,T,0.000,6.170,72.849,49224,6.362
6blues,8jobs-2,sim12,7,b,0.000,1.163,12.067,6048,1.454
6blues,8jobs-2,sim12,7,g,0.000,7.916,72.849,21576,7.925
6blues,8jobs-2,sim12,7,k,0.025,6.175,65.578,21600,6.175
6blues,8jobs-2,sim12,8,T,0.000,3.697,15.660,50544,3.713
6blues,8jobs-2,sim12,8,b,0.000,1.624,12.526,7344,1.672
6blues,8jobs-2,sim12,8,g,0.007,4.500,15.660,21600,4.500
6blues,8jobs-2,sim12,8,k,0.034,3.620,14.229,21600,3.620
6blues,8jobs-2,sim2,0,T,1.930,31.380,154.564,50760,31.380
6blues,8jobs-2,sim2,0,b,1.930,24.236,113.809,7560,24.236
6blues,8jobs-2,sim2,0,g,3.882,35.089,154.564,21600,35.089
6blues,8jobs-2,sim2,0,k,4.757,30.171,142.488,21600,30.171
6blues,8jobs-2,sim2,1,T,0.000,6.717,78.353,47748,7.141
6blues,8jobs-2,sim2,1,b,0.000,7.920,78.353,4968,12.052
6blues,8jobs-2,sim2,1,g,0.000,6.836,74.129,21180,6.972
6blues,8jobs-2,sim2,1,k,0.256,6.177,63.892,21600,6.177
6blues,8jobs-2,sim2,2,T,0.000,0.043,2.679,42773,0.051
6blues,8jobs-2,sim2,2,b,0.000,0.007,0.604,3600,0.015
6blues,8jobs-2,sim2,2,g,0.000,0.055,2.679,18325,0.065
6blues,8jobs-2,sim2,2,k,0.000,0.044,1.112,20848,0.045
6blues,8jobs-2,sim2,3,T,0.000,10.626,153.515,48724,11.070
6blues,8jobs-2,sim2,3,b,0.000,5.897,110.060,5544,8.041
6blues,8jobs-2,sim2,3,g,0.000,12.330,153.515,21580,12.341
6blues,8jobs-2,sim2,3,k,0.209,10.577,140.642,21600,10.577
6blues,8jobs-2,sim2,4,T,0.000,6.785,70.396,45444,7.578
6blues,8jobs-2,sim2,4,b,0.000,7.947,70.396,4320,13.907
6blues,8jobs-2,sim2,4,g,0.000,6.943,66.404,19524,7.682
6blues,8jobs-2,sim2,4,k,0.350,6.219,59.730,21600,6.219
6blues,8jobs-2,sim2,5,T,0.000,0.210,6.972,48108,0.221
6blues,8jobs-2,sim2,5,b,0.000,0.072,2.907,4968,0.109
6blues,8jobs-2,sim2,5,g,0.000,0.259,6.972,21540,0.260
6blues,8jobs-2,sim2,5,k,0.000,0.209,4.186,21600,0.209
6blues,8jobs-2,sim2,6,T,0.000,3.151,68.517,46656,3.428
6blues,8jobs-2,sim2,6,b,0.000,0.703,12.959,4320,1.229
6blues,8jobs-2,sim2,6,g,0.000,3.976,68.517,20736,4.142
6blues,8jobs-2,sim2,6,k,0.013,3.182,56.149,21600,3.182
6blues,8jobs-2,sim2,7,T,0.000,0.118,4.205,49189,0.122
6blues,8jobs-2,sim2,7,b,0.000,0.024,1.128,6048,0.030
6blues,8jobs-2,sim2,7,g,0.000,0.156,4.205,21542,0.156
6blues,8jobs-2,sim2,7,k,0.000,0.113,1.768,21599,0.113
6blues,8jobs-2,sim2,8,T,0.000,3.731,14.641,50544,3.747
6blues,8jobs-2,sim2,8,b,0.000,1.667,11.979,7344,1.716
6blues,8jobs-2,sim2,8,g,0.008,4.533,14.641,21600,4.533
6blues,8jobs-2,sim2,8,k,0.032,3.651,13.386,21600,3.651
6blues,8jobs-2,sim3,0,T,2.029,51.781,165.124,50760,51.781
6blues,8jobs-2,sim3,0,b,2.029,25.085,124.303,7560,25.085
6blues,8jobs-2,sim3,0,g,7.018,62.924,165.124,21600,62.924
6blues,8jobs-2,sim3,0,k,4.821,49.982,146.248,21600,49.982
6blues,8jobs-2,sim3,1,T,0.000,6.551,88.440,47748,6.964
6blues,8jobs-2,sim3,1,b,0.000,7.680,88.440,4968,11.687
6blues,8jobs-2,sim3,1,g,0.000,6.668,77.092,21180,6.800
6blues,8jobs-2,sim3,1,k,0.280,6.038,65.823,21600,6.038
6blues,8jobs-2,sim3,2,T,0.000,0.040,3.655,42595,0.048
6blues,8jobs-2,sim3,2,b,0.000,0.006,0.808,3600,0.013
6blues,8jobs-2,sim3,2,g,0.000,0.053,3.655,18287,0.062
6blues,8jobs-2,sim3,2,k,0.000,0.040,1.430,20708,0.042
6blues,8jobs-2,sim3,3,T,0.000,10.640,162.352,48717,11.086
6blues,8jobs-2,sim3,3,b,0.000,6.070,110.067,5544,8.278
6blues,8jobs-2,sim3,3,g,0.000,12.320,162.352,21573,12.336
6blues,8jobs-2,sim3,3,k,0.170,10.559,141.910,21600,10.559
6blues,8jobs-2,sim3,4,T,0.000,6.622,81.193,45444,7.396
6blues,8jobs-2,sim3,4,b,0.000,7.758,81.193,4320,13.577
6blues,8jobs-2,sim3,4,g,0.000,6.746,73.452,19524,7.464
6blues,8jobs-2,sim3,4,k,0.308,6.099,62.344,21600,6.099
6blues,8jobs-2,sim3,5,T,0.000,0.202,8.965,48107,0.214
6blues,8jobs-2,sim3,5,b,0.000,0.070,5.314,4968,0.106
6blues,8jobs-2,sim3,5,g,0.000,0.251,8.965,21539,0.252
6blues,8jobs-2,sim3,5,k,0.000,0.200,4.880,21600,0.200
6blues,8jobs-2,sim3,6,T,0.000,3.079,68.166,46655,3.350
6blues,8jobs-2,sim3,6,b,0.000,0.672,12.494,4320,1.175
6blues,8jobs-2,sim3,6,g,0.000,3.929,68.166,20735,4.093
6blues,8jobs-2,sim3,6,k,0.014,3.071,57.558,21600,3.071
6blues,8jobs-2,sim3,7,T,0.000,0.117,4.201,49183,0.121
6blues,8jobs-2,sim3,7,b,0.000,0.022,1.369,6048,0.027
6blues,8jobs-2,sim3,7,g,0.000,0.155,4.201,21536,0.155
6blues,8jobs-2,sim3,7,k,0.000,0.113,1.755,21599,0.113
6blues,8jobs-2,sim3,8,T,0.000,24.530,88.480,50544,24.635
6blues,8jobs-2,sim3,8,b,0.000,2.806,24.000,7344,2.889
6blues,8jobs-2,sim3,8,g,0.101,32.803,88.480,21600,32.803
6blues,8jobs-2,sim3,8,k,0.153,23.861,72.669,21600,23.861
6blues,8jobs-2,sim4,0,T,0.224,49.810,208.048,50760,49.810
6blues,8jobs-2,sim4,0,b,0.224,37.765,155.177,7560,37.765
6blues,8jobs-2,sim4,0,g,3.936,55.735,208.048,21600,55.735
6blues,8jobs-2,sim4,0,k,6.788,48.102,180.135,21600,48.102
6blues,8jobs-2,sim4,1,T,0.000,6.741,81.329,47748,7.166
6blues,8jobs-2,sim4,1,b,0.000,8.076,73.192,4968,12.290
6blues,8jobs-2,sim4,1,g,0.000,6.797,81.329,21180,6.932
6blues,8jobs-2,sim4,1,k,0.124,6.217,69.620,21600,6.217
6blues,8jobs-2,sim4,2,T,0.000,0.045,1.618,42750,0.053
6blues,8jobs-2,sim4,2,b,0.000,0.007,0.346,3600,0.014
6blues,8jobs-2,sim4,2,g,0.000,0.057,1.618,18335,0.067
6blues,8jobs-2,sim4,2,k,0.000,0.046,0.919,20815,0.048
6blues,8jobs-2,sim4,3,T,0.000,10.677,148.440,48728,11.122
6blues,8jobs-2,sim4,3,b,0.000,5.870,116.450,5544,8.005
6blues,8jobs-2,sim4,3,g,0.000,12.362,148.440,21584,12.371
6blues,8jobs-2,sim4,3,k,0.151,10.673,135.531,21600,10.673
6blues,8jobs-2,sim4,4,T,0.000,6.719,72.915,45444,7.505
6blues,8jobs-2,sim4,4,b,0.000,7.852,72.915,4320,13.741
6blues,8jobs-2,sim4,4,g,0.000,6.874,66.154,19524,7.605
6blues,8jobs-2,sim4,4,k,0.174,6.167,59.152,21600,6.167
6blues,8jobs-2,sim4,5,T,0.000,0.201,10.585,48108,0.212
6blues,8jobs-2,sim4,5,b,0.000,0.074,1.987,4968,0.113
6blues,8jobs-2,sim4,5,g,0.000,0.250,10.585,21540,0.250
6blues,8jobs-2,sim4,5,k,0.000,0.197,6.278,21600,0.197
6blues,8jobs-2,sim4,6,T,0.000,3.153,80.745,46655,3.431
6blues,8jobs-2,sim4,6,b,0.000,0.723,12.550,4320,1.265
6blues,8jobs-2,sim4,6,g,0.000,3.978,80.745,20735,4.144
6blues,8jobs-2,sim4,6,k,0.003,3.179,65.148,21600,3.179
6blues,8jobs-2,sim4,7,T,0.000,21.792,202.340,49224,22.472
6blues,8jobs-2,sim4,7,b,0.000,15.091,146.941,6048,18.864
6blues,8jobs-2,sim4,7,g,0.000,24.784,202.340,21576,24.812
6blues,8jobs-2,sim4,7,k,0.466,21.146,178.716,21600,21.146
6blues,8jobs-2,sim4,8,T,0.000,0.483,3.361,50544,0.485
6blues,8jobs-2,sim4,8,b,0.000,0.072,1.619,7344,0.074
6blues,8jobs-2,sim4,8,g,0.000,0.633,3.361,21600,0.633
6blues,8jobs-2,sim4,8,k,0.000,0.477,2.532,21600,0.477
6blues,8jobs-2,sim5,0,T,3.215,52.849,209.065,50760,52.849
6blues,8jobs-2,sim5,0,b,3.215,39.170,157.797,7560,39.170
6blues,8jobs-2,sim5,0,g,6.196,59.494,209.065,21600,59.494
6blues,8jobs-2,sim5,0,k,11.051,50.992,181.305,21600,50.992
6blues,8jobs-2,sim5,1,T,0.000,6.718,81.493,47748,7.142
6blues,8jobs-2,sim5,1,b,0.000,8.021,76.043,4968,12.206
6blues,8jobs-2,sim5,1,g,0.000,6.797,81.493,21180,6.932
6blues,8jobs-2,sim5,1,k,0.129,6.183,69.514,21600,6.183
6blues,8jobs-2,sim5,2,T,0.000,0.043,2.724,42814,0.051
6blues,8jobs-2,sim5,2,b,0.000,0.007,0.598,3600,0.014
6blues,8jobs-2,sim5,2,g,0.000,0.055,2.724,18352,0.065
6blues,8jobs-2,sim5,2,k,0.000,0.043,1.086,20862,0.045
6blues,8jobs-2,sim5,3,T,0.000,10.632,151.398,48725,11.077
6blues,8jobs-2,sim5,3,b,0.000,5.875,111.203,5544,8.012
6blues,8jobs-2,sim5,3,g,0.000,12.331,151.398,21581,12.342
6blues,8jobs-2,sim5,3,k,0.180,10.599,138.244,21600,10.599
6blues,8jobs-2,sim5,4,T,0.000,6.717,74.314,45444,7.503
6blues,8jobs-2,sim5,4,b,0.000,7.848,74.314,4320,13.734
6blues,8jobs-2,sim5,4,g,0.000,6.873,67.524,19524,7.604
6blues,8jobs-2,sim5,4,k,0.188,6.165,60.485,21600,6.165
6blues,8jobs-2,sim5,5,T,0.000,0.186,11.040,48108,0.196
6blues,8jobs-2,sim5,5,b,0.000,0.071,3.103,4968,0.109
6blues,8jobs-2,sim5,5,g,0.000,0.237,11.040,21540,0.237
6blues,8jobs-2,sim5,5,k,0.000,0.175,6.520,21600,0.175
6blues,8jobs-2,sim5,6,T,0.000,3.128,80.105,46656,3.403
6blues,8jobs-2,sim5,6,b,0.000,0.719,11.848,4320,1.258
6blues,8jobs-2,sim5,6,g,0.000,3.970,80.105,20736,4.136
6blues,8jobs-2,sim5,6,k,0.003,3.129,65.408,21600,3.129
6blues,8jobs-2,sim5,7,T,0.000,21.746,203.195,49223,22.425
6blues,8jobs-2,sim5,7,b,0.000,15.014,149.303,6048,18.767
6blues,8jobs-2,sim5,7,g,0.000,24.749,203.195,21575,24.777
6blues,8jobs-2,sim5,7,k,0.669,21.099,180.309,21600,21.099
6blues,8jobs-2,sim5,8,T,0.000,3.679,15.639,50544,3.695
6blues,8jobs-2,sim5,8,b,0.000,1.614,12.888,7344,1.661
6blues,8jobs-2,sim5,8,g,0.005,4.482,15.639,21600,4.482
6blues,8jobs-2,sim5,8,k,0.014,3.599,14.323,21600,3.599
6blues,8jobs-2,sim6,0,T,3.393,73.118,209.566,50760,73.118
6blues,8jobs-2,sim6,0,b,3.393,39.750,164.112,7560,39.750
6blues,8jobs-2,sim6,0,g,11.483,87.228,209.566,21600,87.228
6blues,8jobs-2,sim6,0,k,15.032,70.686,182.524,21600,70.686
6blues,8jobs-2,sim6,1,T,0.000,6.572,87.733,47748,6.986
6blues,8jobs-2,sim6,1,b,0.000,7.786,87.733,4968,11.849
6blues,8jobs-2,sim6,1,g,0.000,6.672,85.068,21180,6.804
6blues,8jobs-2,sim6,1,k,0.156,6.047,71.223,21600,6.047
6blues,8jobs-2,sim6,2,T,0.000,0.040,3.744,42554,0.048
6blues,8jobs-2,sim6,2,b,0.000,0.006,0.837,3600,0.012
6blues,8jobs-2,sim6,2,g,0.000,0.052,3.744,18248,0.062
6blues,8jobs-2,sim6,2,k,0.000,0.039,1.437,20706,0.041
6blues,8jobs-2,sim6,3,T,0.000,10.628,163.465,48717,11.074
6blues,8jobs-2,sim6,3,b,0.000,6.039,112.150,5544,8.235
6blues,8jobs-2,sim6,3,g,0.000,12.303,163.465,21573,12.319
6blues,8jobs-2,sim6,3,k,0.189,10.559,140.596,21600,10.559
6blues,8jobs-2,sim6,4,T,0.000,6.499,89.402,45444,7.260
6blues,8jobs-2,sim6,4,b,0.000,7.573,89.402,4320,13.252
6blues,8jobs-2,sim6,4,g,0.000,6.629,75.811,19524,7.334
6blues,8jobs-2,sim6,4,k,0.228,5.994,63.711,21600,5.994
6blues,8jobs-2,sim6,5,T,0.000,0.175,10.843,48108,0.185
6blues,8jobs-2,sim6,5,b,0.000,0.069,4.581,4968,0.106
6blues,8jobs-2,sim6,5,g,0.000,0.225,10.843,21540,0.226
6blues,8jobs-2,sim6,5,k,0.000,0.163,6.577,21600,0.163
6blues,8jobs-2,sim6,6,T,0.000,3.054,81.778,46653,3.322
6blues,8jobs-2,sim6,6,b,0.000,0.685,13.397,4320,1.199
6blues,8jobs-2,sim6,6,g,0.000,3.925,81.778,20733,4.089
6blues,8jobs-2,sim6,6,k,0.006,3.011,65.285,21600,3.011
6blues,8jobs-2,sim6,7,T,0.000,21.666,203.061,49224,22.342
6blues,8jobs-2,sim6,7,b,0.000,14.844,154.949,6048,18.555
6blues,8jobs-2,sim6,7,g,0.000,24.676,203.061,21576,24.704
6blues,8jobs-2,sim6,7,k,0.591,21.044,180.957,21600,21.044
6blues,8jobs-2,sim6,8,T,0.000,24.484,89.082,50544,24.589
6blues,8jobs-2,sim6,8,b,0.000,2.747,25.972,7344,2.828
6blues,8jobs-2,sim6,8,g,0.060,32.745,89.082,21600,32.745
6blues,8jobs-2,sim6,8,k,0.105,23.830,73.652,21600,23.830
6blues,8jobs-2,sim7,0,T,0.212,28.508,151.756,50760,28.508
6blues,8jobs-2,sim7,0,b,0.212,22.751,116.313,7560,22.751
6blues,8jobs-2,sim7,0,g,2.482,31.612,151.756,21600,31.612
6blues,8jobs-2,sim7,0,k,4.216,27.419,139.487,21600,27.419
6blues,8jobs-2,sim7,1,T,0.000,6.757,75.874,47747,7.184
6blues,8jobs-2,sim7,1,b,0.000,7.986,75.874,4968,12.153
6blues,8jobs-2,sim7,1,g,0.000,6.872,73.655,21179,7.009
6blues,8jobs-2,sim7,1,k,0.237,6.212,63.477,21600,6.212
6blues,8jobs-2,sim7,2,T,0.000,0.045,1.541,42885,0.053
6blues,8jobs-2,sim7,2,b,0.000,0.007,0.285,3600,0.014
6blues,8jobs-2,sim7,2,g,0.000,0.057,1.541,18368,0.067
6blues,8jobs-2,sim7,2,k,0.000,0.046,0.942,20917,0.048
6blues,8jobs-2,sim7,3,T,0.000,10.660,150.511,48730,11.104
6blues,8jobs-2,sim7,3,b,0.000,5.868,115.963,5544,8.002
6blues,8jobs-2,sim7,3,g,0.000,12.350,150.511,21586,12.358
6blues,8jobs-2,sim7,3,k,0.177,10.648,137.150,21600,10.648
6blues,8jobs-2,sim7,4,T,0.000,6.767,69.438,45444,7.559
6blues,8jobs-2,sim7,4,b,0.000,7.921,69.438,4320,13.861
6blues,8jobs-2,sim7,4,g,0.000,6.925,65.107,19524,7.661
6blues,8jobs-2,sim7,4,k,0.421,6.206,58.711,21600,6.206
6blues,8jobs-2,sim7,5,T,0.000,0.216,5.686,48106,0.227
6blues,8jobs-2,sim7,5,b,0.000,0.073,2.044,4968,0.111
6blues,8jobs-2,sim7,5,g,0.000,0.265,5.686,21538,0.265
6blues,8jobs-2,sim7,5,k,0.000,0.216,4.070,21600,0.216
6blues,8jobs-2,sim7,6,T,0.000,3.179,68.646,46653,3.459
6blues,8jobs-2,sim7,6,b,0.000,0.716,13.829,4320,1.253
6blues,8jobs-2,sim7,6,g,0.000,3.994,68.646,20733,4.161
6blues,8jobs-2,sim7,6,k,0.013,3.226,56.702,21600,3.226
6blues,8jobs-2,sim7,7,T,0.000,0.399,8.358,49185,0.411
6blues,8jobs-2,sim7,7,b,0.000,0.107,1.389,6048,0.134
6blues,8jobs-2,sim7,7,g,0.000,0.514,8.358,21537,0.515
6blues,8jobs-2,sim7,7,k,0.000,0.386,7.777,21600,0.386
6blues,8jobs-2,sim7,8,T,0.000,0.485,3.263,50544,0.487
6blues,8jobs-2,sim7,8,b,0.000,0.073,1.349,7344,0.075
6blues,8jobs-2,sim7,8,g,0.000,0.635,3.263,21600,0.635
6blues,8jobs-2,sim7,8,k,0.000,0.479,2.219,21600,0.479
6blues,8jobs-2,sim8,0,T,20.522,121.019,245.977,50760,121.019
6blues,8jobs-2,sim8,0,b,20.522,98.153,245.977,7560,98.153
6blues,8jobs-2,sim8,0,g,21.030,135.520,233.376,21600,135.520
6blues,8jobs-2,sim8,0,k,22.785,114.520,206.611,21600,114.520
6blues,8jobs-2,sim8,1,T,0.000,6.289,106.139,47748,6.686
6blues,8jobs-2,sim8,1,b,0.000,7.312,106.139,4968,11.127
6blues,8jobs-2,sim8,1,g,0.000,6.395,87.175,21180,6.522
6blues,8jobs-2,sim8,1,k,0.297,5.825,68.501,21600,5.825
6blues,8jobs-2,sim8,2,T,0.000,0.040,3.849,42629,0.047
6blues,8jobs-2,sim8,2,b,0.000,0.006,1.089,3600,0.013
6blues,8jobs-2,sim8,2,g,0.000,0.052,3.849,18263,0.061
6blues,8jobs-2,sim8,2,k,0.000,0.039,1.546,20766,0.040
6blues,8jobs-2,sim8,3,T,0.000,10.877,196.732,48731,11.330
6blues,8jobs-2,sim8,3,b,0.000,6.609,56.752,5544,9.012
6blues,8jobs-2,sim8,3,g,0.000,12.490,196.732,21587,12.498
6blues,8jobs-2,sim8,3,k,0.086,10.758,160.788,21600,10.758
6blues,8jobs-2,sim8,4,T,0.000,6.681,93.756,45444,7.463
6blues,8jobs-2,sim8,4,b,0.000,7.887,93.756,4320,13.802
6blues,8jobs-2,sim8,4,g,0.000,6.770,83.077,19524,7.489
6blues,8jobs-2,sim8,4,k,0.308,6.171,65.466,21600,6.171
6blues,8jobs-2,sim8,5,T,0.000,0.194,10.515,48107,0.205
6blues,8jobs-2,sim8,5,b,0.000,0.071,4.348,4968,0.108
6blues,8jobs-2,sim8,5,g,0.000,0.245,10.515,21539,0.245
6blues,8jobs-2,sim8,5,k,0.000,0.187,5.913,21600,0.187
6blues,8jobs-2,sim8,6,T,0.000,3.045,72.676,46656,3.313
6blues,8jobs-2,sim8,6,b,0.000,0.644,17.399,4320,1.127
6blues,8jobs-2,sim8,6,g,0.000,3.905,72.676,20736,4.068
6blues,8jobs-2,sim8,6,k,0.009,3.025,64.436,21600,3.025
6blues,8jobs-2,sim8,7,T,0.000,0.389,8.522,49185,0.401
6blues,8jobs-2,sim8,7,b,0.000,0.098,2.571,6048,0.123
6blues,8jobs-2,sim8,7,g,0.000,0.505,8.522,21537,0.507
6blues,8jobs-2,sim8,7,k,0.001,0.374,7.538,21600,0.374
6blues,8jobs-2,sim8,8,T,0.000,93.504,231.742,50544,93.904
6blues,8jobs-2,sim8,8,b,0.000,75.526,228.268,7344,77.748
6blues,8jobs-2,sim8,8,g,3.695,105.159,231.742,21600,105.159
6blues,8jobs-2,sim8,8,k,8.605,88.141,202.148,21600,88.141
6blues,8jobs-2,sim9,0,T,2.065,52.032,165.710,50760,52.032
6blues,8jobs-2,sim9,0,b,2.065,25.151,124.230,7560,25.151
6blues,8jobs-2,sim9,0,g,8.959,63.263,165.710,21600,63.263
6blues,8jobs-2,sim9,0,k,7.197,50.209,145.724,21600,50.209
6blues,8jobs-2,sim9,1,T,0.000,6.551,88.393,47748,6.964
6blues,8jobs-2,sim9,1,b,0.000,7.684,88.393,4968,11.693
6blues,8jobs-2,sim9,1,g,0.000,6.669,77.469,21180,6.801
6blues,8jobs-2,sim9,1,k,0.262,6.036,65.924,21600,6.036
6blues,8jobs-2,sim9,2,T,0.000,0.040,3.695,42602,0.048
6blues,8jobs-2,sim9,2,b,0.000,0.006,0.845,3600,0.013
6blues,8jobs-2,sim9,2,g,0.000,0.053,3.695,18307,0.062
6blues,8jobs-2,sim9,2,k,0.000,0.040,1.422,20695,0.042
6blues,8jobs-2,sim9,3,T,0.000,10.635,162.863,48725,11.080
6blues,8jobs-2,sim9,3,b,0.000,6.065,110.421,5544,8.271
6blues,8jobs-2,sim9,3,g,0.000,12.317,162.863,21581,12.328
6blues,8jobs-2,sim9,3,k,0.218,10.553,141.242,21600,10.553
6blues,8jobs-2,sim9,4,T,0.000,6.617,81.729,45444,7.391
6blues,8jobs-2,sim9,4,b,0.000,7.749,81.729,4320,13.561
6blues,8jobs-2,sim9,4,g,0.000,6.744,73.177,19524,7.461
6blues,8jobs-2,sim9,4,k,0.260,6.094,62.529,21600,6.094
6blues,8jobs-2,sim9,5,T,0.000,0.195,9.019,48107,0.206
6blues,8jobs-2,sim9,5,b,0.000,0.069,5.008,4968,0.105
6blues,8jobs-2,sim9,5,g,0.000,0.245,9.019,21539,0.245
6blues,8jobs-2,sim9,5,k,0.000,0.189,5.395,21600,0.189
6blues,8jobs-2,sim9,6,T,0.000,3.077,68.208,46654,3.348
6blues,8jobs-2,sim9,6,b,0.000,0.675,14.337,4320,1.182
6blues,8jobs-2,sim9,6,g,0.000,3.930,68.208,20734,4.094
6blues,8jobs-2,sim9,6,k,0.018,3.065,57.842,21600,3.065
6blues,8jobs-2,sim9,7,T,0.000,0.391,8.463,49184,0.403
6blues,8jobs-2,sim9,7,b,0.000,0.098,2.248,6048,0.123
6blues,8jobs-2,sim9,7,g,0.000,0.506,8.463,21536,0.508
6blues,8jobs-2,sim9,7,k,0.001,0.378,7.726,21600,0.378
6blues,8jobs-2,sim9,8,T,0.000,24.526,88.260,50544,24.630
6blues,8jobs-2,sim9,8,b,0.000,2.804,23.874,7344,2.887
6blues,8jobs-2,sim9,8,g,0.108,32.799,88.260,21600,32.799
6blues,8jobs-2,sim9,8,k,0.185,23.855,72.872,21600,23.855
8blues,4jobs-1,sim1,0,T,0.463,76.428,219.968,53280,76.428
8blues,4jobs-1,sim1,0,b,0.463,61.278,191.696,10080,61.278
8blues,4jobs-1,sim1,0,g,12.074,85.950,219.968,21600,85.950
8blues,4jobs-1,sim1,0,k,16.839,73.976,189.630,21600,73.976
8blues,4jobs-1,sim1,1,T,0.000,30.774,108.831,52704,31.111
