sg,sr,sg,dg,dr,dc,color,value
11,2,12,11,3,12,k,0.289105
12,2,12,12,3,12,k,0.438321
13,2,12,13,3,12,k,0.353480
14,2,12,14,3,12,k,0.403267
0,2,12,0,3,12,k,0.352010
1,2,12,1,3,12,k,0.482997
2,2,12,2,3,12,k,0.439331
3,2,12,3,3,12,k,0.463677
4,2,12,4,3,12,k,0.330104
5,2,12,5,3,12,k,0.475940
6,2,12,6,3,12,k,0.273908
7,2,12,7,3,12,k,0.488074
8,2,12,8,3,12,k,0.284922
9,2,12,9,3,12,k,0.366578
10,2,12,10,3,12,k,0.440100
11,2,12,11,3,12,k,0.289294
12,2,12,12,3,12,k,0.452555
13,2,12,13,3,12,k,0.355475
14,2,12,14,3,12,k,0.390701
0,2,12,0,4,12,k,0.325582
1,2,12,1,4,12,k,0.401194
2,2,12,2,4,12,k,0.467840
3,2,12,3,4,12,k,0.381253
4,2,12,4,4,12,k,0.339772
5,2,12,5,4,12,k,0.522085
6,2,12,6,4,12,k,0.282103
7,2,12,7,4,12,k,0.463141
8,2,12,8,4,12,k,0.352280
9,2,12,9,4,12,k,0.335202
10,2,12,10,4,12,k,0.431208
11,2,12,11,4,12,k,0.350153
12,2,12,12,4,12,k,0.443871
13,2,12,13,4,12,k,0.367377
14,2,12,14,4,12,k,0.382301
0,2,12,0,4,12,k,0.332373
1,2,12,1,4,12,k,0.397793
2,2,12,2,4,12,k,0.450083
3,2,12,3,4,12,k,0.402962
4,2,12,4,4,12,k,0.322532
5,2,12,5,4,12,k,0.543245
6,2,12,6,4,12,k,0.286974
7,2,12,7,4,12,k,0.443548
8,2,12,8,4,12,k,0.352761
9,2,12,9,4,12,k,0.356652
10,2,12,10,4,12,k,0.426494
11,2,12,11,4,12,k,0.346138
12,2,12,12,4,12,k,0.460020
13,2,12,13,4,12,k,0.380870
14,2,12,14,4,12,k,0.390863
0,2,12,0,4,12,k,0.321051
1,2,12,1,4,12,k,0.384242
2,2,12,2,4,12,k,0.460755
3,2,12,3,4,12,k,0.386868
4,2,12,4,4,12,k,0.341730
5,2,12,5,4,12,k,0.557185
6,2,12,6,4,12,k,0.278964
7,2,12,7,4,12,k,0.460973
8,2,12,8,4,12,k,0.340242
9,2,12,9,4,12,k,0.339091
10,2,12,10,4,12,k,0.416292
11,2,12,11,4,12,k,0.341804
12,2,12,12,4,12,k,0.441794
13,2,12,13,4,12,k,0.363511
14,2,12,14,4,12,k,0.369090
0,2,12,0,5,12,k,0.365282
1,2,12,1,5,12,k,0.409622
2,2,12,2,5,12,k,0.474332
3,2,12,3,5,12,k,0.444365
4,2,12,4,5,12,k,0.345323
5,2,12,5,5,12,k,0.447731
6,2,12,6,5,12,k,0.271410
7,2,12,7,5,12,k,0.442920
8,2,12,8,5,12,k,0.329051
9,2,12,9,5,12,k,0.432455
10,2,12,10,5,12,k,0.436729
11,2,12,11,5,12,k,0.245372
12,2,12,12,5,12,k,0.418278
13,2,12,13,5,12,k,0.394429
14,2,12,14,5,12,k,0.394320
0,2,12,0,5,12,k,0.360033
1,2,12,1,5,12,k,0.417398
2,2,12,2,5,12,k,0.467297
3,2,12,3,5,12,k,0.432749
4,2,12,4,5,12,k,0.328132
5,2,12,5,5,12,k,0.455718
6,2,12,6,5,12,k,0.278549
7,2,12,7,5,12,k,0.443672
8,2,12,8,5,12,k,0.324083
9,2,12,9,5,12,k,0.426461
10,2,12,10,5,12,k,0.423303
11,2,12,11,5,12,k,0.241938
12,2,12,12,5,12,k,0.426712
13,2,12,13,5,12,k,0.397899
14,2,12,14,5,12,k,0.421214
0,2,12,0,5,12,k,0.372285
1,2,12,1,5,12,k,0.432177
2,2,12,2,5,12,k,0.475128
3,2,12,3,5,12,k,0.447187
4,2,12,4,5,12,k,0.332894
5,2,12,5,5,12,k,0.440284
6,2,12,6,5,12,k,0.282150
7,2,12,7,5,12,k,0.432642
8,2,12,8,5,12,k,0.329529
9,2,12,9,5,12,k,0.433087
10,2,12,10,5,12,k,0.449821
11,2,12,11,5,12,k,0.231330
12,2,12,12,5,12,k,0.445652
13,2,12,13,5,12,k,0.381803
14,2,12,14,5,12,k,0.415570
0,2,13,0,0,13,k,0.308851
1,2,13,1,0,13,k,0.451020
2,2,13,2,0,13,k,0.494311
3,2,13,3,0,13,k,0.478370
4,2,13,4,0,13,k,0.352859
5,2,13,5,0,13,k,0.446536
6,2,13,6,0,13,k,0.347257
7,2,13,7,0,13,k,0.281577
8,2,13,8,0,13,k,0.455696
9,2,13,9,0,13,k,0.448810
10,2,13,10,0,13,k,0.219608
11,2,13,11,0,13,k,0.261882
12,2,13,12,0,13,k,0.346963
13,2,13,13,0,13,k,0.319051
14,2,13,14,0,13,k,0.304226
0,2,13,0,0,13,k,0.308051
1,2,13,1,0,13,k,0.441139
2,2,13,2,0,13,k,0.485318
3,2,13,3,0,13,k,0.468551
4,2,13,4,0,13,k,0.366786
5,2,13,5,0,13,k,0.449609
6,2,13,6,0,13,k,0.362412
7,2,13,7,0,13,k,0.284563
8,2,13,8,0,13,k,0.450516
9,2,13,9,0,13,k,0.431745
10,2,13,10,0,13,k,0.224425
11,2,13,11,0,13,k,0.275261
12,2,13,12,0,13,k,0.348522
13,2,13,13,0,13,k,0.335327
14,2,13,14,0,13,k,0.285100
0,2,13,0,0,13,k,0.286824
1,2,13,1,0,13,k,0.452772
2,2,13,2,0,13,k,0.479698
3,2,13,3,0,13,k,0.464216
4,2,13,4,0,13,k,0.379562
5,2,13,5,0,13,k,0.442334
6,2,13,6,0,13,k,0.343915
7,2,13,7,0,13,k,0.291216
8,2,13,8,0,13,k,0.456044
9,2,13,9,0,13,k,0.427733
10,2,13,10,0,13,k,0.228831
11,2,13,11,0,13,k,0.266448
12,2,13,12,0,13,k,0.346568
13,2,13,13,0,13,k,0.328140
14,2,13,14,0,13,k,0.285470
0,2,13,0,1,13,k,0.310320
1,2,13,1,1,13,k,0.322542
2,2,13,2,1,13,k,0.512227
3,2,13,3,1,13,k,0.461288
4,2,13,4,1,13,k,0.410417
5,2,13,5,1,13,k,0.394575
6,2,13,6,1,13,k,0.254974
7,2,13,7,1,13,k,0.247871
8,2,13,8,1,13,k,0.466405
9,2,13,9,1,13,k,0.368839
10,2,13,10,1,13,k,0.226287
11,2,13,11,1,13,k,0.305762
12,2,13,12,1,13,k,0.285701
13,2,13,13,1,13,k,0.294293
14,2,13,14,1,13,k,0.290765
0,2,13,0,1,13,k,0.301814
1,2,13,1,1,13,k,0.334376
2,2,13,2,1,13,k,0.497147
3,2,13,3,1,13,k,0.466646
4,2,13,4,1,13,k,0.417450
5,2,13,5,1,13,k,0.398896
6,2,13,6,1,13,k,0.257851
7,2,13,7,1,13,k,0.251531
8,2,13,8,1,13,k,0.462268
9,2,13,9,1,13,k,0.365524
10,2,13,10,1,13,k,0.227027
11,2,13,11,1,13,k,0.309309
12,2,13,12,1,13,k,0.292473
13,2,13,13,1,13,k,0.279379
14,2,13,14,1,13,k,0.291865
0,2,13,0,1,13,k,0.310872
1,2,13,1,1,13,k,0.332837
2,2,13,2,1,13,k,0.497412
3,2,13,3,1,13,k,0.480165
4,2,13,4,1,13,k,0.407650
5,2,13,5,1,13,k,0.398956
6,2,13,6,1,13,k,0.266644
7,2,13,7,1,13,k,0.257860
8,2,13,8,1,13,k,0.473311
9,2,13,9,1,13,k,0.372131
10,2,13,10,1,13,k,0.225622
11,2,13,11,1,13,k,0.315141
12,2,13,12,1,13,k,0.294290
13,2,13,13,1,13,k,0.301493
14,2,13,14,1,13,k,0.282411
0,2,13,0,2,0,g,0.286199
1,2,13,1,2,0,g,0.496642
2,2,13,2,2,0,g,0.482314
3,2,13,3,2,0,g,0.530232
4,2,13,4,2,0,g,0.366977
5,2,13,5,2,0,g,0.386922
6,2,13,6,2,0,g,0.345085
7,2,13,7,2,0,g,0.462165
8,2,13,8,2,0,g,0.599090
9,2,13,9,2,0,g,0.491441
10,2,13,10,2,0,g,0.454446
11,2,13,11,2,0,g,0.348777
12,2,13,12,2,0,g,0.348948
13,2,13,13,2,0,g,0.347019
14,2,13,14,2,0,g,0.331454
0,2,13,0,2,1,g,0.344475
1,2,13,1,2,1,g,0.577224
2,2,13,2,2,1,g,0.783109
3,2,13,3,2,1,g,0.663961
4,2,13,4,2,1,g,0.360919
5,2,13,5,2,1,g,0.468930
6,2,13,6,2,1,g,0.379582
7,2,13,7,2,1,g,0.563659
8,2,13,8,2,1,g,0.577324
9,2,13,9,2,1,g,0.602841
10,2,13,10,2,1,g,0.291549
11,2,13,11,2,1,g,0.364002
12,2,13,12,2,1,g,0.361516
13,2,13,13,2,1,g,0.489520
14,2,13,14,2,1,g,0.401811
0,2,13,0,2,2,g,0.245305
1,2,13,1,2,2,g,0.333185
2,2,13,2,2,2,g,0.619054
3,2,13,3,2,2,g,0.670552
4,2,13,4,2,2,g,0.385535
5,2,13,5,2,2,g,0.411002
6,2,13,6,2,2,g,0.346472
7,2,13,7,2,2,g,0.601067
8,2,13,8,2,2,g,0.395881
9,2,13,9,2,2,g,0.487899
10,2,13,10,2,2,g,0.643218
11,2,13,11,2,2,g,0.389204
12,2,13,12,2,2,g,0.484610
13,2,13,13,2,2,g,0.420617
14,2,13,14,2,2,g,0.291904
0,2,13,0,2,3,g,0.306018
1,2,13,1,2,3,g,0.341859
2,2,13,2,2,3,g,0.672908
3,2,13,3,2,3,g,0.628961
4,2,13,4,2,3,g,0.626278
5,2,13,5,2,3,g,0.410210
6,2,13,6,2,3,g,0.375711
7,2,13,7,2,3,g,0.367132
8,2,13,8,2,3,g,0.440023
9,2,13,9,2,3,g,0.373949
10,2,13,10,2,3,g,0.354836
11,2,13,11,2,3,g,0.344320
12,2,13,12,2,3,g,0.568581
13,2,13,13,2,3,g,0.602572
14,2,13,14,2,3,g,0.304471
0,2,13,0,2,4,g,0.389137
1,2,13,1,2,4,g,0.479082
2,2,13,2,2,4,g,0.677702
3,2,13,3,2,4,g,0.412352
4,2,13,4,2,4,g,0.374640
5,2,13,5,2,4,g,0.426085
6,2,13,6,2,4,g,0.396133
7,2,13,7,2,4,g,0.447929
8,2,13,8,2,4,g,0.604768
9,2,13,9,2,4,g,0.504402
10,2,13,10,2,4,g,0.239699
11,2,13,11,2,4,g,0.451930
12,2,13,12,2,4,g,0.614073
13,2,13,13,2,4,g,0.340755
14,2,13,14,2,4,g,0.405290
0,2,13,0,2,5,g,0.375616
1,2,13,1,2,5,g,0.306423
2,2,13,2,2,5,g,0.428298
3,2,13,3,2,5,g,0.393897
4,2,13,4,2,5,g,0.488038
5,2,13,5,2,5,g,0.502360
6,2,13,6,2,5,g,0.424278
7,2,13,7,2,5,g,0.438674
8,2,13,8,2,5,g,0.480673
9,2,13,9,2,5,g,0.459505
10,2,13,10,2,5,g,0.578102
11,2,13,11,2,5,g,0.404499
12,2,13,12,2,5,g,0.449643
13,2,13,13,2,5,g,0.463533
14,2,13,14,2,5,g,0.481540
0,2,13,0,2,6,g,0.303191
1,2,13,1,2,6,g,0.349191
2,2,13,2,2,6,g,0.435956
3,2,13,3,2,6,g,0.531914
4,2,13,4,2,6,g,0.283831
5,2,13,5,2,6,g,0.417536
6,2,13,6,2,6,g,0.357196
7,2,13,7,2,6,g,0.322547
8,2,13,8,2,6,g,0.487253
9,2,13,9,2,6,g,0.506187
10,2,13,10,2,6,g,0.243161
11,2,13,11,2,6,g,0.335236
12,2,13,12,2,6,g,0.448223
13,2,13,13,2,6,g,0.522180
14,2,13,14,2,6,g,0.382022
0,2,13,0,2,7,g,0.267344
1,2,13,1,2,7,g,0.312866
2,2,13,2,2,7,g,0.495324
3,2,13,3,2,7,g,0.602415
4,2,13,4,2,7,g,0.478762
5,2,13,5,2,7,g,0.410851
6,2,13,6,2,7,g,0.374795
7,2,13,7,2,7,g,0.512269
8,2,13,8,2,7,g,0.553458
9,2,13,9,2,7,g,0.498130
10,2,13,10,2,7,g,0.317692
11,2,13,11,2,7,g,0.366778
12,2,13,12,2,7,g,0.624135
13,2,13,13,2,7,g,0.464607
14,2,13,14,2,7,g,0.270311
0,2,13,0,2,8,g,0.329073
1,2,13,1,2,8,g,0.389600
2,2,13,2,2,8,g,0.603256
3,2,13,3,2,8,g,0.432732
4,2,13,4,2,8,g,0.394467
5,2,13,5,2,8,g,0.502450
6,2,13,6,2,8,g,0.431319
7,2,13,7,2,8,g,0.455028
8,2,13,8,2,8,g,0.572233
9,2,13,9,2,8,g,0.415681
10,2,13,10,2,8,g,0.270096
11,2,13,11,2,8,g,0.322515
12,2,13,12,2,8,g,0.379784
13,2,13,13,2,8,g,0.473092
14,2,13,14,2,8,g,0.331016
0,2,13,0,2,9,g,0.342054
1,2,13,1,2,9,g,0.506835
2,2,13,2,2,9,g,0.491789
3,2,13,3,2,9,g,0.472751
4,2,13,4,2,9,g,0.572938
5,2,13,5,2,9,g,0.639416
6,2,13,6,2,9,g,0.431685
7,2,13,7,2,9,g,0.317464
8,2,13,8,2,9,g,0.584910
9,2,13,9,2,9,g,0.367684
10,2,13,10,2,9,g,0.256159
11,2,13,11,2,9,g,0.366213
12,2,13,12,2,9,g,0.536222
13,2,13,13,2,9,g,0.424979
14,2,13,14,2,9,g,0.288721
0,2,13,0,2,10,g,0.441310
1,2,13,1,2,10,g,0.326230
2,2,13,2,2,10,g,0.648481
3,2,13,3,2,10,g,0.575032
4,2,13,4,2,10,g,0.284388
5,2,13,5,2,10,g,0.404947
6,2,13,6,2,10,g,0.227401
7,2,13,7,2,10,g,0.334957
8,2,13,8,2,10,g,0.526893
9,2,13,9,2,10,g,0.570173
10,2,13,10,2,10,g,0.318371
11,2,13,11,2,10,g,0.304020
12,2,13,12,2,10,g,0.614556
13,2,13,13,2,10,g,0.349294
14,2,13,14,2,10,g,0.391565
0,2,13,0,2,11,g,0.416757
1,2,13,1,2,11,g,0.493501
2,2,13,2,2,11,g,0.592258
3,2,13,3,2,11,g,0.462966
4,2,13,4,2,11,g,0.339729
5,2,13,5,2,11,g,0.628217
6,2,13,6,2,11,g,0.288748
7,2,13,7,2,11,g,0.370633
8,2,13,8,2,11,g,0.565587
9,2,13,9,2,11,g,0.540437
10,2,13,10,2,11,g,0.377612
11,2,13,11,2,11,g,0.338849
12,2,13,12,2,11,g,0.654099
13,2,13,13,2,11,g,0.323419
14,2,13,14,2,11,g,0.482885
0,2,13,0,2,12,g,0.203552
1,2,13,1,2,12,g,0.278759
2,2,13,2,2,12,g,0.280781
3,2,13,3,2,12,g,0.502712
4,2,13,4,2,12,g,0.202594
5,2,13,5,2,12,g,0.493047
6,2,13,6,2,12,g,0.231869
7,2,13,7,2,12,g,0.339888
8,2,13,8,2,12,g,0.278678
9,2,13,9,2,12,g,0.208858
10,2,13,10,2,12,g,0.186824
11,2,13,11,2,12,g,0.226698
12,2,13,12,2,12,g,0.391555
13,2,13,13,2,12,g,0.395635
14,2,13,14,2,12,g,0.182040
0,2,13,0,2,14,g,0.163554
1,2,13,1,2,14,g,0.373900
2,2,13,2,2,14,g,0.508524
3,2,13,3,2,14,g,0.305186
4,2,13,4,2,14,g,0.379571
5,2,13,5,2,14,g,0.321128
6,2,13,6,2,14,g,0.337307
7,2,13,7,2,14,g,0.203880
8,2,13,8,2,14,g,0.364072
9,2,13,9,2,14,g,0.288582
10,2,13,10,2,14,g,0.207630
11,2,13,11,2,14,g,0.202452
12,2,13,12,2,14,g,0.291026
13,2,13,13,2,14,g,0.463456
14,2,13,14,2,14,g,0.341172
0,2,13,0,2,15,g,0.195148
1,2,13,1,2,15,g,0.265716
2,2,13,2,2,15,g,0.307868
3,2,13,3,2,15,g,0.254187
4,2,13,4,2,15,g,0.350247
5,2,13,5,2,15,g,0.452055
6,2,13,6,2,15,g,0.586056
7,2,13,7,2,15,g,0.287141
8,2,13,8,2,15,g,0.294045
9,2,13,9,2,15,g,0.352783
10,2,13,10,2,15,g,0.191486
11,2,13,11,2,15,g,0.274560
12,2,13,12,2,15,g,0.244287
13,2,13,13,2,15,g,0.263139
14,2,13,14,2,15,g,0.270442
0,2,13,0,3,13,k,0.286092
1,2,13,1,3,13,k,0.391698
2,2,13,2,3,13,k,0.512712
3,2,13,3,3,13,k,0.442272
4,2,13,4,3,13,k,0.334503
5,2,13,5,3,13,k,0.422873
6,2,13,6,3,13,k,0.274843
7,2,13,7,3,13,k,0.236310
8,2,13,8,3,13,k,0.408892
9,2,13,9,3,13,k,0.367911
10,2,13,10,3,13,k,0.200347
11,2,13,11,3,13,k,0.313729
12,2,13,12,3,13,k,0.330351
13,2,13,13,3,13,k,0.285643
14,2,13,14,3,13,k,0.292041
0,2,13,0,3,13,k,0.288481
1,2,13,1,3,13,k,0.391665
2,2,13,2,3,13,k,0.523257
3,2,13,3,3,13,k,0.430857
4,2,13,4,3,13,k,0.319577
5,2,13,5,3,13,k,0.430972
6,2,13,6,3,13,k,0.261685
7,2,13,7,3,13,k,0.239049
8,2,13,8,3,13,k,0.427444
9,2,13,9,3,13,k,0.368353
10,2,13,10,3,13,k,0.210859
11,2,13,11,3,13,k,0.313228
12,2,13,12,3,13,k,0.345352
13,2,13,13,3,13,k,0.282137
14,2,13,14,3,13,k,0.294727
0,2,13,0,3,13,k,0.283915
1,2,13,1,3,13,k,0.401542
2,2,13,2,3,13,k,0.518894
3,2,13,3,3,13,k,0.441387
4,2,13,4,3,13,k,0.321265
5,2,13,5,3,13,k,0.429035
6,2,13,6,3,13,k,0.268315
7,2,13,7,3,13,k,0.244335
8,2,13,8,3,13,k,0.420740
9,2,13,9,3,13,k,0.358174
10,2,13,10,3,13,k,0.197184
11,2,13,11,3,13,k,0.314018
12,2,13,12,3,13,k,0.334406
13,2,13,13,3,13,k,0.273142
14,2,13,14,3,13,k,0.288658
0,2,13,0,4,13,k,0.213798
1,2,13,1,4,13,k,0.308010
2,2,13,2,4,13,k,0.541077
3,2,13,3,4,13,k,0.377034
4,2,13,4,4,13,k,0.351118
5,2,13,5,4,13,k,0.474003
6,2,13,6,4,13,k,0.282022
7,2,13,7,4,13,k,0.254044
8,2,13,8,4,13,k,0.439595
9,2,13,9,4,13,k,0.349385
10,2,13,10,4,13,k,0.261355
11,2,13,11,4,13,k,0.306311
12,2,13,12,4,13,k,0.320513
13,2,13,13,4,13,k,0.329712
14,2,13,14,4,13,k,0.289345
0,2,13,0,4,13,k,0.228478
1,2,13,1,4,13,k,0.304562
2,2,13,2,4,13,k,0.539945
3,2,13,3,4,13,k,0.380043
4,2,13,4,4,13,k,0.358223
5,2,13,5,4,13,k,0.473517
6,2,13,6,4,13,k,0.281190
7,2,13,7,4,13,k,0.250124
8,2,13,8,4,13,k,0.459745
9,2,13,9,4,13,k,0.352761
10,2,13,10,4,13,k,0.262546
11,2,13,11,4,13,k,0.313783
12,2,13,12,4,13,k,0.338337
13,2,13,13,4,13,k,0.317841
14,2,13,14,4,13,k,0.281321
0,2,13,0,4,13,k,0.223266
1,2,13,1,4,13,k,0.313468
2,2,13,2,4,13,k,0.531492
3,2,13,3,4,13,k,0.386565
4,2,13,4,4,13,k,0.359570
5,2,13,5,4,13,k,0.477897
6,2,13,6,4,13,k,0.275866
7,2,13,7,4,13,k,0.248490
8,2,13,8,4,13,k,0.441038
9,2,13,9,4,13,k,0.334166
10,2,13,10,4,13,k,0.256540
11,2,13,11,4,13,k,0.305547
12,2,13,12,4,13,k,0.336558
13,2,13,13,4,13,k,0.328816
14,2,13,14,4,13,k,0.284692
0,2,13,0,5,13,k,0.283249
1,2,13,1,5,13,k,0.329471
2,2,13,2,5,13,k,0.506793
3,2,13,3,5,13,k,0.450368
4,2,13,4,5,13,k,0.340507
5,2,13,5,5,13,k,0.408188
6,2,13,6,5,13,k,0.344558
7,2,13,7,5,13,k,0.250812
8,2,13,8,5,13,k,0.442030
9,2,13,9,5,13,k,0.393344
10,2,13,10,5,13,k,0.245569
11,2,13,11,5,13,k,0.261224
12,2,13,12,5,13,k,0.314055
13,2,13,13,5,13,k,0.343288
14,2,13,14,5,13,k,0.306254
0,2,13,0,5,13,k,0.284450
1,2,13,1,5,13,k,0.320459
2,2,13,2,5,13,k,0.504427
3,2,13,3,5,13,k,0.438736
4,2,13,4,5,13,k,0.332569
5,2,13,5,5,13,k,0.408791
6,2,13,6,5,13,k,0.350967
7,2,13,7,5,13,k,0.242234
8,2,13,8,5,13,k,0.422163
9,2,13,9,5,13,k,0.391940
10,2,13,10,5,13,k,0.245286
11,2,13,11,5,13,k,0.255497
12,2,13,12,5,13,k,0.312541
13,2,13,13,5,13,k,0.325277
14,2,13,14,5,13,k,0.299264
0,2,13,0,5,13,k,0.284077
1,2,13,1,5,13,k,0.324839
2,2,13,2,5,13,k,0.508130
3,2,13,3,5,13,k,0.452723
4,2,13,4,5,13,k,0.344783
5,2,13,5,5,13,k,0.407354
6,2,13,6,5,13,k,0.343429
7,2,13,7,5,13,k,0.246591
8,2,13,8,5,13,k,0.438811
9,2,13,9,5,13,k,0.404221
10,2,13,10,5,13,k,0.254389
11,2,13,11,5,13,k,0.265353
12,2,13,12,5,13,k,0.307696
13,2,13,13,5,13,k,0.327823
14,2,13,14,5,13,k,0.302464
0,2,14,0,0,14,k,0.296471
1,2,14,1,0,14,k,0.464895
2,2,14,2,0,14,k,0.416849
3,2,14,3,0,14,k,0.339055
4,2,14,4,0,14,k,0.342023
5,2,14,5,0,14,k,0.421914
6,2,14,6,0,14,k,0.428644
7,2,14,7,0,14,k,0.230027
8,2,14,8,0,14,k,0.338141
9,2,14,9,0,14,k,0.483366
10,2,14,10,0,14,k,0.424114
11,2,14,11,0,14,k,0.281759
12,2,14,12,0,14,k,0.365971
13,2,14,13,0,14,k,0.505551
14,2,14,14,0,14,k,0.427656
0,2,14,0,0,14,k,0.306280
1,2,14,1,0,14,k,0.483826
2,2,14,2,0,14,k,0.423761
3,2,14,3,0,14,k,0.327209
4,2,14,4,0,14,k,0.328659
5,2,14,5,0,14,k,0.434692
6,2,14,6,0,14,k,0.424436
7,2,14,7,0,14,k,0.234536
8,2,14,8,0,14,k,0.352367
9,2,14,9,0,14,k,0.477532
10,2,14,10,0,14,k,0.435950
11,2,14,11,0,14,k,0.274387
12,2,14,12,0,14,k,0.367165
13,2,14,13,0,14,k,0.519478
14,2,14,14,0,14,k,0.449288
0,2,14,0,0,14,k,0.299146
1,2,14,1,0,14,k,0.464332
2,2,14,2,0,14,k,0.439332
3,2,14,3,0,14,k,0.337390
4,2,14,4,0,14,k,0.331713
5,2,14,5,0,14,k,0.439017
6,2,14,6,0,14,k,0.421748
7,2,14,7,0,14,k,0.233637
8,2,14,8,0,14,k,0.348996
9,2,14,9,0,14,k,0.480913
10,2,14,10,0,14,k,0.427651
11,2,14,11,0,14,k,0.272062
12,2,14,12,0,14,k,0.367787
13,2,14,13,0,14,k,0.521134
14,2,14,14,0,14,k,0.458101
0,2,14,0,1,14,k,0.330686
1,2,14,1,1,14,k,0.420153
2,2,14,2,1,14,k,0.465645
3,2,14,3,1,14,k,0.305470
4,2,14,4,1,14,k,0.322345
5,2,14,5,1,14,k,0.472846
6,2,14,6,1,14,k,0.360742
7,2,14,7,1,14,k,0.294794
8,2,14,8,1,14,k,0.358582
9,2,14,9,1,14,k,0.445850
10,2,14,10,1,14,k,0.438151
11,2,14,11,1,14,k,0.302443
12,2,14,12,1,14,k,0.423213
13,2,14,13,1,14,k,0.449037
14,2,14,14,1,14,k,0.437716
0,2,14,0,1,14,k,0.330918
1,2,14,1,1,14,k,0.436365
2,2,14,2,1,14,k,0.455561
3,2,14,3,1,14,k,0.319781
4,2,14,4,1,14,k,0.338380
5,2,14,5,1,14,k,0.483889
6,2,14,6,1,14,k,0.359032
7,2,14,7,1,14,k,0.310312
8,2,14,8,1,14,k,0.355385
9,2,14,9,1,14,k,0.432610
10,2,14,10,1,14,k,0.452402
11,2,14,11,1,14,k,0.288340
12,2,14,12,1,14,k,0.404190
13,2,14,13,1,14,k,0.464342
14,2,14,14,1,14,k,0.433731
0,2,14,0,1,14,k,0.323523
1,2,14,1,1,14,k,0.424885
2,2,14,2,1,14,k,0.458079
3,2,14,3,1,14,k,0.314613
4,2,14,4,1,14,k,0.325336
5,2,14,5,1,14,k,0.469887
6,2,14,6,1,14,k,0.363134
7,2,14,7,1,14,k,0.308128
8,2,14,8,1,14,k,0.353199
9,2,14,9,1,14,k,0.422273
10,2,14,10,1,14,k,0.446292
11,2,14,11,1,14,k,0.285002
12,2,14,12,1,14,k,0.410003
13,2,14,13,1,14,k,0.476351
14,2,14,14,1,14,k,0.433069
0,2,14,0,2,0,g,0.334591
1,2,14,1,2,0,g,0.460547
2,2,14,2,2,0,g,0.449837
3,2,14,3,2,0,g,0.509287
4,2,14,4,2,0,g,0.404223
5,2,14,5,2,0,g,0.401785
6,2,14,6,2,0,g,0.310722
7,2,14,7,2,0,g,0.388733
8,2,14,8,2,0,g,0.365895
9,2,14,9,2,0,g,0.452557
10,2,14,10,2,0,g,0.451060
11,2,14,11,2,0,g,0.388480
12,2,14,12,2,0,g,0.449180
13,2,14,13,2,0,g,0.490488
14,2,14,14,2,0,g,0.691133
0,2,14,0,2,1,g,0.404627
1,2,14,1,2,1,g,0.511385
2,2,14,2,2,1,g,0.593425
3,2,14,3,2,1,g,0.575387
4,2,14,4,2,1,g,0.379189
5,2,14,5,2,1,g,0.422584
6,2,14,6,2,1,g,0.332055
7,2,14,7,2,1,g,0.402747
8,2,14,8,2,1,g,0.327340
9,2,14,9,2,1,g,0.411859
10,2,14,10,2,1,g,0.465164
11,2,14,11,2,1,g,0.371134
12,2,14,12,2,1,g,0.454030
13,2,14,13,2,1,g,0.580081
14,2,14,14,2,1,g,0.440632
0,2,14,0,2,2,g,0.276663
1,2,14,1,2,2,g,0.422433
2,2,14,2,2,2,g,0.491538
3,2,14,3,2,2,g,0.527668
4,2,14,4,2,2,g,0.298191
5,2,14,5,2,2,g,0.563638
6,2,14,6,2,2,g,0.491644
7,2,14,7,2,2,g,0.406915
8,2,14,8,2,2,g,0.263066
9,2,14,9,2,2,g,0.607168
10,2,14,10,2,2,g,0.638668
11,2,14,11,2,2,g,0.349934
12,2,14,12,2,2,g,0.587659
13,2,14,13,2,2,g,0.468130
14,2,14,14,2,2,g,0.478568
0,2,14,0,2,3,g,0.470336
1,2,14,1,2,3,g,0.463380
2,2,14,2,2,3,g,0.422608
3,2,14,3,2,3,g,0.583156
4,2,14,4,2,3,g,0.477201
5,2,14,5,2,3,g,0.582612
6,2,14,6,2,3,g,0.526178
7,2,14,7,2,3,g,0.363617
8,2,14,8,2,3,g,0.321431
9,2,14,9,2,3,g,0.373315
10,2,14,10,2,3,g,0.648016
11,2,14,11,2,3,g,0.285399
12,2,14,12,2,3,g,0.701765
13,2,14,13,2,3,g,0.561307
14,2,14,14,2,3,g,0.498918
0,2,14,0,2,4,g,0.422443
1,2,14,1,2,4,g,0.437452
2,2,14,2,2,4,g,0.501121
3,2,14,3,2,4,g,0.456181
4,2,14,4,2,4,g,0.496557
5,2,14,5,2,4,g,0.551994
6,2,14,6,2,4,g,0.495844
7,2,14,7,2,4,g,0.452099
8,2,14,8,2,4,g,0.269935
9,2,14,9,2,4,g,0.483095
10,2,14,10,2,4,g,0.503340
11,2,14,11,2,4,g,0.314365
12,2,14,12,2,4,g,0.446555
13,2,14,13,2,4,g,0.486973
14,2,14,14,2,4,g,0.482394
0,2,14,0,2,5,g,0.361309
1,2,14,1,2,5,g,0.420481
2,2,14,2,2,5,g,0.445297
3,2,14,3,2,5,g,0.508834
4,2,14,4,2,5,g,0.360680
5,2,14,5,2,5,g,0.484189
6,2,14,6,2,5,g,0.630597
7,2,14,7,2,5,g,0.460715
8,2,14,8,2,5,g,0.218816
9,2,14,9,2,5,g,0.621327
10,2,14,10,2,5,g,0.468133
