group,row,col,port,COLBUF_PERF_STALL_RQ:COL_BUF_PERF_STALL_RQ,COLBUF_PERF_STALL_RQ:VC_PTR,COLBUF_PERF_STALL_RS:COL_BUF_PERF_STALL_RS,COLBUF_PERF_STALL_RS:VC_PTR,INQ_PRF_INCOMING_FLIT_VC0,INQ_PRF_INCOMING_FLIT_VC1,INQ_PRF_INCOMING_FLIT_VC2,INQ_PRF_INCOMING_FLIT_VC3,INQ_PRF_INCOMING_FLIT_VC4,INQ_PRF_INCOMING_FLIT_VC5,INQ_PRF_INCOMING_FLIT_VC6,INQ_PRF_INCOMING_FLIT_VC7,INQ_PRF_INCOMING_PKT_VC0_FILTER_FLIT0_CNT,INQ_PRF_INCOMING_PKT_VC1_FILTER_FLIT1_CNT,INQ_PRF_INCOMING_PKT_VC2_FILTER_FLIT2_CNT,INQ_PRF_INCOMING_PKT_VC3_FILTER_FLIT3_CNT,INQ_PRF_INCOMING_PKT_VC4_FILTER_FLIT4_CNT,INQ_PRF_INCOMING_PKT_VC5_FILTER_FLIT5_CNT,INQ_PRF_INCOMING_PKT_VC6_FILTER_FLIT6_CNT,INQ_PRF_INCOMING_PKT_VC7_FILTER_FLIT7_CNT,INQ_PRF_MATCH_FLIT_3_TO_0_FILTERING_CNT,INQ_PRF_MATCH_FLIT_7_TO_4_FILTERING_CNT,INQ_PRF_PKT_TO_DEAD_LINK_CNT,INQ_PRF_ROWBUS_2X_USAGE_CNT,INQ_PRF_ROWBUS_STALL_CNT
1,0,4,16,0,0,0,0,204308499,3232550829,1235733485,172375126,824057976,11691993290,4124010509,580785132,73599,921584914,3212034069,53300561,3134147,2161920958,2407380016,182957223,0,0,0,12389663,8768084972
1,0,4,17,0,0,0,0,399490255,3197070496,1321865331,223000587,1505511437,11152710171,4350414066,717777104,132413,1216956161,3110798835,50103208,6021874,3876934024,2217994621,245555994,0,0,0,17798862,10509607476
1,0,4,18,0,0,0,0,189347546,3274519972,1203837781,171574885,802860198,11124796562,4050677728,578221989,45393,1022619986,3051825068,52794110,2363615,2693199121,2261213930,180982449,0,0,0,12528825,9096641327
1,0,4,19,0,0,0,0,188902279,3673648519,1696926608,415306458,813155017,11931700253,5641340495,1458511923,26864,1422564524,6499151543,1153189258,1964985,7566022700,2141066311,680671655,0,0,0,34745861,18762491654
1,0,4,20,0,0,0,0,156788227,557721631,2325858495,451075625,360944704,1719715113,8807377056,1685308647,205687,2928767755,52662466974,6256643009,933296,275333475,12680040084,1676644446,0,0,0,57483707,70613181507
1,0,4,21,0,0,0,0,251283992,652020999,2455716345,466636606,380122635,1998495315,9154793885,1722903007,546870,3072227806,52998456002,6337447940,939530,283424154,12758349396,1692915791,0,0,0,59144006,71191501164
1,0,4,22,0,0,0,0,230368088,575120601,2314122600,445952942,342343661,1773344638,8774548701,1669996801,800103,3056923844,52586763378,6159338306,1366633,282318805,12810051155,1706339425,0,0,0,58684673,70718137508
1,0,4,23,0,0,0,0,269129854,1001948376,2311626683,442426904,431422517,2762159934,8597346069,1639635945,294836,2718796291,51867108614,5604856493,1146129,310222601,12547922573,1618622648,0,0,0,56391778,68947577386
1,0,4,24,0,0,0,0,262715403,2494550891,1205270636,214516257,939695857,8570711790,4142082652,811608732,98338,922237509,3787168275,132954797,4147616,68725919,2054120945,283472154,0,0,0,6579915,7117085285
1,0,4,25,0,0,0,0,146060562,2828544449,1270045875,261384033,541768263,9517426026,4335783588,944946342,31339,2810282771,3578850433,140950692,2113992,264002982,2108519748,352162554,0,0,0,8742526,9036006045
1,0,4,26,0,0,0,0,97542658,3152336428,1136660402,148899398,430905195,11393789459,3874288944,552922303,14289,5354959745,1983934670,22015467,1031132,279005970,1974913460,175709599,0,0,0,7963962,9558992724
1,0,4,27,0,0,0,0,143148030,4042098325,1112665603,148023774,524140473,12995062664,3783732750,548603867,24113,4106291154,2117250345,21594853,1649695,354002847,1872172269,175469157,0,0,0,9061956,8445913100
1,0,4,28,0,0,0,0,274325591,1049986280,2293288376,431090078,433992000,2907032586,8676297282,1598637410,164737,2558673127,52881409819,6653832749,811417,269498411,10810357053,1408726933,0,0,0,53345816,69365535962
1,0,4,29,0,0,0,0,416196777,1374600171,2056386025,440790666,1462062408,4513978760,7790205348,1632398913,136297,18027840643,47857803366,7117443090,4594811,848868845,10444021662,1409239329,0,0,0,85519517,77890671915
1,0,4,30,0,0,0,0,454553597,1400396712,2057311928,435593516,1614879068,4610568512,7821276952,1617771392,170780,18015706796,47798001205,7109462079,7091471,870604623,10525653389,1428332063,0,0,0,88763332,77822876978
1,0,4,31,0,0,0,0,179050506,833829320,2134397794,400535818,581393784,2620607902,8163660121,1499690607,84792,4069535475,52392583064,6373164672,2611471,387741683,10820254095,1350957554,0,0,0,57340440,69941521471
1,0,4,32,0,0,0,0,346994591,2320873882,1169950011,204849661,1117701136,8129665943,4050598326,773184415,138040,651725714,2618192513,100263996,5512516,92906846,2095279465,261278374,0,0,0,6221074,5726987881
1,0,4,33,0,0,0,0,290487360,1931859953,1080111259,127553344,986525560,7390570909,3598080012,464297829,69531,753800460,1852470955,23190839,3880935,57832620,1738078496,120711426,0,0,0,3980517,4490996466
1,0,4,34,0,0,0,0,632048318,3249585161,1086872708,129546156,2604819249,9795783636,3717278102,470412910,83782,551259941,2743782388,23855876,5707044,96963392,1843172307,120504581,0,0,0,7022496,5279419316
1,0,4,35,0,0,0,0,88020378,2822340930,1275232657,253878364,338826961,10608348194,4309904250,913893556,9403,3225723967,2922200275,108940605,968920,293844962,2152411406,324826854,0,0,0,8713341,8803273167
1,0,4,36,0,0,0,0,257122121,986304557,2250517465,428727848,414828345,2737500798,8596946597,1609739130,174209,2189774540,51659018361,5185603971,821943,257165410,10734154756,1366617519,0,0,0,55078757,66200475348
1,0,4,37,0,0,0,0,465722778,1404449173,2062028586,443083133,1654756792,4614296187,7901432093,1662326890,88492,15892692057,46142350499,5693173820,4804757,799166619,10347074726,1370489275,0,0,0,92584788,73219936478
1,0,4,38,0,0,0,0,193570913,918538497,2271446687,421646373,621991654,2863824146,8579704021,1569513732,69321,3887580568,51737677762,5085079689,2377886,382036908,10774805237,1307615450,0,0,0,60142985,67680293442
1,0,4,39,0,0,0,0,211982553,972692611,2324441028,429642348,674762910,2998641725,8712130088,1591131779,103177,3820848505,51854948847,5082486892,2920308,398388327,10927789516,1332368912,0,0,0,62296481,67867510658
1,15,3,0,0,0,0,0,86124694,506314255,3160263506,592199952,341200428,1567839274,11675324310,2301208969,16124,239801322,7219400677,298785985,355789,23990362,483634205,92115504,0,0,0,28753088,7358822362
1,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,3,5,0,0,0,0,840518446,1186159094,777391045,0,2382052203,3714658517,2494829089,0,5390976,629899995,5038914,0,2105772,12870384,6726641,0,0,0,0,129000,658433722
1,15,3,6,0,0,0,0,792117146,1122451152,743708554,0,2330862213,3529688493,2400562013,0,4886420,605434848,5045499,0,3236361,14388797,7966311,0,0,0,0,158816,637495659
1,15,3,7,0,0,0,0,1524090226,1240721974,1048036221,120392704,5711274980,4227916214,3530636258,418895865,14327,338858827,93448312,2476317,1643074,57440803,185896014,11191697,0,0,0,1445855,674921777
1,15,3,8,0,0,0,0,82642852,452868255,2801139857,530739275,284050363,1412047334,10520091153,2103549075,43753,140720727,19894828032,676738938,949380,65044667,1714803112,307415433,0,0,0,39458295,20744054656
1,15,3,9,0,0,0,0,90597459,518777286,2952015056,559354150,340567419,1594162064,10989490287,2192865869,44846,164640696,20582471065,730701769,927822,69703020,1768240965,313496961,0,0,0,41957288,21494041105
1,15,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,3,14,0,0,0,0,1726084427,1998641383,875071042,184740328,6833474885,7396046966,2905105985,670147577,71050,11155270293,187276537,20387379,16564967,867588809,404890573,66043886,0,0,0,32782900,12194344014
1,15,3,15,0,0,0,0,1041066252,2064514820,1037967281,236822865,4093012351,7478476653,3490190348,854288859,32839,331825243,344637466,28638704,10306519,84362188,505885240,87014272,0,0,0,5314867,1337922358
1,15,3,16,0,0,0,0,258185025,885476944,2789437745,522960030,748937878,2198336083,10434514470,2043915454,193263,538267851,70552410244,4242670970,2189699,135668273,5194795758,1021933624,0,0,0,89180151,72340934507
1,15,3,17,0,0,0,0,106153538,888086194,2879338670,540442638,216329882,2321250037,10730332006,2115934962,159446,823169580,71318068882,4144129369,925891,132340949,5252926885,1035683578,0,0,0,95857340,73121113436
1,15,3,18,0,0,0,0,99330069,842500080,2849416084,534004602,205896128,2205592043,10657206811,2097334477,124460,803199327,71198265037,4287589021,710942,129161584,5198085171,1023663172,0,0,0,95371247,73032786231
1,15,3,19,0,0,0,0,103711617,804466889,2799847897,524110438,208734841,2097732871,10481146055,2063744863,85626,748827615,70905500854,4287750552,460144,119890882,5129066502,1004029329,0,0,0,93300053,72650854987
1,15,3,20,0,0,0,0,1025864596,1404098130,990247043,122338500,3891343788,5394512123,3322952047,425160581,89412,6001774504,1796293786,17679319,10070865,474239929,1260183905,108175369,0,0,0,8466064,9354482828
1,15,3,21,0,0,0,0,2059533927,1158547689,975619290,188627533,8174507871,3990920797,3271211834,685112221,117163,14916470,1896115276,75023077,29834138,12928348,1270105408,207948133,0,0,0,5605332,3323647095
1,15,3,22,0,0,0,0,1413750358,1372411267,1020882766,229420421,5597637815,5097262028,3429141180,824347815,101089,1527569741,1989195342,105746377,23589330,255138517,1322775441,254794920,0,0,0,9429779,5244503876
1,15,3,23,0,0,0,0,909865401,3141059686,779302473,106588807,3296737692,12304021589,2577780213,397674204,179520,47162898766,758923566,22199095,24219418,4122581657,863956628,106054528,0,0,0,60617971,49293911599
1,15,3,24,0,0,0,0,201706129,1974818539,2593092220,560434125,817085219,6994936837,9707478297,2198840001,40062,4989681229,63637564201,5188538879,2171867,396860538,4444076614,1029597056,0,0,0,129215651,71326615665
1,15,3,25,0,0,0,0,166902497,793406133,2747517515,505786933,521099618,2592651703,10254141433,1987466067,89047,1560632040,67286672046,3804592214,1309221,618484595,4535945245,917744182,0,0,0,94088845,69998534296
1,15,3,26,0,0,0,0,204150295,891447187,2865406844,528003863,628698363,2832788776,10636867373,2057677169,76060,1783606421,68001459893,3919782812,1034942,575597457,4512754054,907428903,0,0,0,95787016,70916105630
1,15,3,27,0,0,0,0,238519743,904247221,2923064556,547214751,667979995,2248734823,10892951672,2142565329,76482,631972107,69528016912,4562532947,965967,132285984,4730703930,958064618,0,0,0,98235819,71183526644
1,15,3,28,0,0,0,0,54016,754619719,1113448380,147143265,32623,2136757174,3735535713,526046111,33,24841171,3055947408,49868682,0,8105625,1375383103,169807287,0,0,0,1918853,4589170687
1,15,3,29,0,0,0,0,49723,658932821,1099635181,132206126,21858,1878576681,3686164747,470865901,30,22286541,3103193505,39687214,0,8324990,1382695060,150934127,0,0,0,1621095,4611513575
1,15,3,30,0,0,0,0,6673345,233855035,1157827265,150141444,28539874,597604912,3965226478,542269062,40,7633828,3938283096,38168396,29379,420519,1448570773,144064937,0,0,0,1256881,5445359957
1,15,3,31,0,0,0,0,884701382,740260763,1307537247,361681352,1606828878,1130905544,4393336755,1222047592,479023,28587220,5238126017,432818434,1971895,2751059,1610094683,345422379,0,0,0,4226159,7433734353
1,15,3,32,0,0,0,0,224696319,2187190228,2649434031,573649655,902696407,7693109376,9870711125,2239892332,50286,6011768570,64430214295,5152572557,3114784,437281601,4457065172,1037609965,0,0,0,128639611,73155433713
1,15,3,33,0,0,0,0,187450610,2074600969,2615709299,567392595,764321330,7367581803,9765012231,2218624932,30975,5880453375,64327609086,5329053120,2348857,418277394,4397675073,1018352637,0,0,0,123492460,73033913591
1,15,3,34,0,0,0,0,183431059,786117096,2760859027,506915485,566910484,2545067408,10295879925,1995010054,55020,1517703646,67295231942,3835765469,1214500,511798107,4445418035,900635127,0,0,0,93137307,69918109293
1,15,3,35,0,0,0,0,246669708,822715762,2855635969,532569493,700498126,2042202263,10669786310,2095870235,73224,707604345,69082328688,4585887657,1040025,119574275,4663329138,950428588,0,0,0,96082168,70846164863
1,15,3,36,0,0,0,0,222976675,378166924,1127527216,154047674,854537637,919915260,3837004970,557010679,9653,17778314,3322084642,39854563,588011,456572,1328868603,146187258,0,0,0,1248290,4745242967
1,15,3,37,0,0,0,0,36548,192549046,1169699615,164983654,2669,407811600,3862177833,542414860,10,10605181,3169201526,53278504,0,1280825,1307741695,143993473,0,0,0,1101571,4588600431
1,15,3,38,0,0,0,0,62213,341032416,1172517079,158047215,5137,763687690,3896366298,521852428,66,10232829,3547736124,48755926,0,2634138,1356181352,141830929,0,0,0,1296292,4995083191
1,15,3,39,0,0,0,0,376849592,296800017,1314142450,375510258,521550,768196601,4407171796,1276400897,37551,51477844,5246158595,605968381,0,2094482,1561598165,362677297,0,0,0,4184659,7623355443
1,14,3,0,0,0,0,0,88945991,440753256,2099218002,372043124,314026918,1335558064,7568439932,1456964388,11009,296915549,4925529759,202148164,261848,14757884,282929457,51727602,0,0,0,10848764,5315121437
1,14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14,3,5,0,0,0,0,840795000,1126731778,738550259,0,2381193419,3518784783,2374605754,0,27451900,734385183,3786027,0,15668677,8209698,5055738,0,0,0,0,171567,790022532
1,14,3,6,0,0,0,0,850745344,1138869311,749058826,0,2397474313,3544850678,2403653581,0,28519806,743720558,3747328,0,14667651,5811508,3493096,0,0,0,0,133862,795333303
1,14,3,7,0,0,0,0,1075292156,1203519359,1161768233,142684077,4089914538,4750375961,3197687937,328091217,8022,223945639,198332248,4447015,1288444,22252591,123735200,8806203,0,0,0,883568,569497385
1,14,3,8,0,0,0,0,97162465,417846625,1907981783,342696998,301418529,1265151296,7032686118,1371468171,48008,280388984,12920751702,462147538,976863,39884494,949683999,172461446,0,0,0,14994932,13955163004
1,14,3,9,0,0,0,0,101839009,489498672,2083515162,374604044,371408962,1472709887,7613808887,1477934826,38171,297959997,13697633837,514548864,1024719,41431996,958534108,172273678,0,0,0,16169267,14750079150
1,14,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14,3,14,0,0,0,0,1352025509,1317701909,1190700401,192618159,5397411822,4905772558,3289191261,521082016,26028,314596004,605537785,22473466,5853317,53424919,335396011,44523420,0,0,0,2688062,1333697742
1,14,3,15,0,0,0,0,1473067881,941295250,1201452336,141236077,5590102975,3253747483,3299025073,323248596,98116,582555700,613087262,7706311,6624437,54194821,328362467,25274790,0,0,0,1478098,1584502670
1,14,3,16,0,0,0,0,279443898,791752601,1891240494,325107283,729308470,1987455170,6937849536,1283863062,242887,431563185,55251568764,2423508774,2286580,99502561,3712412673,652943614,0,0,0,35340323,57843467839
1,14,3,17,0,0,0,0,110807346,894301530,2006026516,348491276,205079195,2273498997,7326667682,1381707485,178216,1276958348,56975719865,2469074704,865518,101787889,3801188958,690275349,0,0,0,43142971,60128400753
1,14,3,18,0,0,0,0,111117730,904714825,2019403467,350715038,201637564,2305561663,7365009888,1386581667,153881,1281067428,57093814742,2561805090,745068,100156487,3814623962,695267365,0,0,0,43695471,60313476226
1,14,3,19,0,0,0,0,109616385,823160383,1956961588,338978256,190695579,2107653752,7135551418,1344705844,111956,1165960383,56657393360,2543144849,497116,94229438,3776793804,687109486,0,0,0,42139979,59734253151
1,14,3,20,0,0,0,0,895646217,3340702460,940508033,126279715,3578801320,14073730861,2412792501,269679715,52805,44285349091,1042904767,23747605,14914063,3056113817,620714533,58423671,0,0,0,40645969,45794776159
1,14,3,21,0,0,0,0,1034510380,2046081706,1199573277,199006143,4083388934,7441627058,3341809716,538782701,59292,2865945886,3179141715,89789771,16973408,258605761,1093378130,165522428,0,0,0,10695525,7322172421
1,14,3,22,0,0,0,0,2093408737,1166200323,1149951652,176376029,8318448754,4037883179,3203965905,452651101,150984,25169458,3063541360,70652564,40067882,16724775,1066266157,140116409,0,0,0,5492908,4181870137
1,14,3,23,0,0,0,0,1265698597,2599184410,974855050,173142920,5026503348,10352634516,2581491841,443622768,130884,38466391555,1480968132,68230504,31510906,3512095641,697310482,139231706,0,0,0,50488644,41960627805
1,14,3,24,0,0,0,0,260917563,1937115196,2078938686,392867259,1042330139,7227498649,7573228598,1537814580,47442,1779930585,49484585652,3001224045,2703431,101992261,2971641578,614588225,0,0,0,51766377,53508666603
1,14,3,25,0,0,0,0,190089320,556138740,1939368222,329860599,567126416,1902007000,7076075471,1306408521,92642,363012572,48768058220,2115993935,1294308,111421824,2866747774,534446615,0,0,0,35219120,50569438855
1,14,3,26,0,0,0,0,225510981,598723273,1997175972,338796918,675584457,2031346711,7278257404,1337120896,106488,402126441,49174567642,2180219369,1403363,111039639,2895098363,540190086,0,0,0,36646994,51056715066
1,14,3,27,0,0,0,0,267997043,844123964,2102976802,358301224,696587988,2119278896,7675196643,1417226302,90860,533392677,51781934291,2593622254,1008983,83230340,3026397818,569426084,0,0,0,42678792,53780574432
1,14,3,28,0,0,0,0,4409444,493623054,1166990980,123857035,25036260,541764132,3398543685,347512580,37,9828783,3124068952,32337333,24399,980624,860147847,83540401,0,0,0,647838,4043093160
1,14,3,29,0,0,0,0,261354861,834613482,1230910059,128865460,922519294,1263581394,3562909062,357846718,15119,20260183,3384821802,34010277,650567,903184,882697774,85736163,0,0,0,862259,4328009034
1,14,3,30,0,0,0,0,29091,246382577,1376367499,224098733,2182,541530529,3596890720,424379375,46,8543767,3792140109,93370051,0,2294470,934636786,115748886,0,0,0,992180,4861923263
1,14,3,31,0,0,0,0,54630,379742916,1475673659,232650074,4620,802216095,3872209463,440673448,47,14069790,4863567224,104724507,0,3064509,1040993787,122439173,0,0,0,1300066,6031149310
1,14,3,32,0,0,0,0,204453599,1509418244,1860513024,350245631,826556798,5727790509,6817875227,1390099388,47722,1951106345,48014143689,2901471830,2911170,91467396,2822681144,592655038,0,0,0,45563443,52165103515
1,14,3,33,0,0,0,0,192708721,1621620120,1900710076,358463719,780778017,6175432184,6948238180,1416707658,31189,2061178243,48420078996,3030915178,2298735,92361804,2829591693,590110839,0,0,0,44190257,52793387642
1,14,3,34,0,0,0,0,213626025,569744734,1945375892,330353530,642322621,1936464192,7099439730,1308504116,89900,413035951,48786475871,2221807931,1351676,107635501,2842835844,538182782,0,0,0,35407247,50751140769
1,14,3,35,0,0,0,0,292322435,833630488,2078826359,352965627,758068686,2082750559,7576176744,1395161494,103667,666740447,51605804731,2690728751,1165259,80179480,2976149063,567776307,0,0,0,40984621,53841640834
1,14,3,36,0,0,0,0,364408938,334719721,1376009743,276033316,619223,939106788,3921246544,773779172,38424,81498710,5088278148,286108539,0,1784999,996293315,181484542,0,0,0,1755748,6502096583
1,14,3,37,0,0,0,0,29049,305232139,1273016202,159427177,9025,846808151,3571551329,382625352,38,16737364,3499850246,43584684,0,2064358,891851029,105154374,0,0,0,851261,4482464029
1,14,3,38,0,0,0,0,809412322,2906214604,1250997892,273496134,1583395325,1706635284,3643263892,750072222,446571,47566834,3888265873,243047804,1773379,5624305,943786901,185281846,0,0,0,2769684,5202879625
1,14,3,39,0,0,0,0,32709,238218007,1207609921,145112224,6884,646126609,3382238610,344029696,33,7261623,2756770386,34372524,0,1815138,869228060,98293189,0,0,0,670251,3710907893
1,13,3,0,0,0,0,0,143295736,685052101,2548243569,727602995,386651457,2247085125,9177864087,2849902412,16488,523034978,5316881490,504550972,380645,37455117,402169947,135476050,0,0,0,23764682,6403274473
1,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,3,5,0,0,0,0,2115240030,1278958616,1059310078,0,7197556555,4128497174,3517490691,0,460879,1798276225,45064796,0,12789095,28930375,19785988,0,0,0,0,597064,1892173721
1,13,3,6,0,0,0,0,2134968203,1296309209,1070035279,0,7259990800,4170585128,3541389515,0,326510,1800113998,45949183,0,5225238,25913539,17066955,0,0,0,0,477641,1881460471
1,13,3,7,0,0,0,0,1045393737,1726526857,1126821536,124509117,3960620528,6524774602,3502734527,327844598,17707,811045306,407148321,54794778,1519157,115377785,160590165,15327774,0,0,0,2538225,1525308513
1,13,3,8,0,0,0,0,145777338,667429350,2388612975,692708575,390362825,2200948746,8725204684,2750201166,88454,298723836,12352640800,1062612994,1682166,85209456,1124412582,384760070,0,0,0,35137449,14330247259
1,13,3,9,0,0,0,0,135018510,628188643,2353668111,675910226,358412787,2068719283,8631779651,2693301754,73878,299950597,12135211578,1060064736,1306610,80664211,1105099466,374053837,0,0,0,34023809,14100689487
1,13,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,3,14,0,0,0,0,1081021460,2200123469,1193734407,259770639,4232204420,8097087909,3784469637,816232899,73080,13616200,744119068,111914421,11075971,18534426,442194766,106618447,0,0,0,3847297,1412642616
1,13,3,15,0,0,0,0,1415141685,1440883045,1186934933,250161811,5565946120,5428528312,3747438826,783506197,90056,8480898,729513684,107042784,14487172,12731975,438288275,105224198,0,0,0,3142500,1380284868
1,13,3,16,0,0,0,0,429947090,1047195805,2307517521,656044115,948058395,2935051308,8470029495,2597094774,789591,1306947438,54165556253,6363219750,5078390,244141356,4160182251,1403783255,0,0,0,89951869,61932384630
1,13,3,17,0,0,0,0,194550967,922167525,2304948572,663197460,338394862,2568343009,8375982211,2636054049,474699,1821002823,54233477003,6134240794,2383817,231321700,4083645070,1407990993,0,0,0,90554103,62225511828
1,13,3,18,0,0,0,0,201649057,942573278,2329170283,669633900,348771322,2621308953,8445550409,2654427753,424889,1830984977,54435059295,6337690980,2152793,228120516,4084177033,1403441892,0,0,0,90739746,62597319415
1,13,3,19,0,0,0,0,200060235,918398351,2290392143,662596830,327760491,2570812458,8296908054,2625647879,319921,1760921568,54258521619,6365186481,1525361,221249666,4060626635,1390951336,0,0,0,89337221,62372450204
1,13,3,20,0,0,0,0,532525002,3056088296,945353164,121586562,2207446837,12279942420,2989542375,346992737,65260,32740250863,1059359181,89616745,9697945,3209560104,840820504,156866913,0,0,0,37600636,35768017618
1,13,3,21,0,0,0,0,1254875819,2632755218,978236318,124899084,4981382926,10107305449,3045917904,359293731,108898,15847212405,1198269863,92751439,20029043,1416386880,902759065,164523101,0,0,0,28225175,18786384243
1,13,3,22,0,0,0,0,1409271945,1243298417,1191098927,122358636,5371468999,4193723006,3738656872,321952402,192750,4965580714,2264327385,95376179,12549624,570635511,1122338713,132447578,0,0,0,6455104,8932467765
1,13,3,23,0,0,0,0,2021720846,1037403711,1276069495,214823475,8083748593,3506605919,4107444216,642871001,179823,7947186,2171760231,200891860,37161716,14320144,1214088242,291423396,0,0,0,6140274,3755759273
1,13,3,24,0,0,0,0,229978698,1901973619,2312552677,704091592,924849644,7137600405,8441720724,2780794255,78157,2880059527,51601084254,8832231872,4247038,260502476,3720993183,1451547189,0,0,0,103647580,63025153906
1,13,3,25,0,0,0,0,230755940,802442872,2331081554,643307926,732488898,2810074593,8455347149,2546907398,172602,767458496,52707355981,6820388500,2948938,278517780,3702748156,1312063293,0,0,0,83414256,60159340137
1,13,3,26,0,0,0,0,235920814,764563438,2303424107,629424623,726031968,2672980561,8372290749,2494803735,129427,719497207,52346818096,6788191665,2121066,263298453,3634259161,1283986480,0,0,0,82361330,59641443896
1,13,3,27,0,0,0,0,393235528,1058310070,2331270599,659047622,906319407,2967177861,8488431458,2613077570,258151,1310025288,53218428974,7635166767,2358689,223198449,3703113842,1338840661,0,0,0,88166164,61815156185
1,13,3,28,0,0,0,0,234634261,607976337,1432325979,383167915,518848,1394071925,4506460462,1184708539,52947,33391986,5116920680,985432961,0,1467010,1328662433,478202153,0,0,0,4035723,7776219670
1,13,3,29,0,0,0,0,43405,232239578,1370042827,217802001,3658,563273478,4108154750,512072208,23,4875286,3444134406,235042060,0,1106303,1192406187,227451646,0,0,0,1461806,5021628485
1,13,3,30,0,0,0,0,100755,1164713426,1368162314,171323059,40310,3557375894,4292600041,501054212,97,2523148460,3616873070,176513449,0,356219278,1224210270,212942287,0,0,0,4202919,7941848940
1,13,3,31,0,0,0,0,897754279,819415216,1383584016,371888982,1457870504,1422164219,4333190340,1133126367,755700,27020535,4571379122,764424473,2686486,3043955,1380700555,479674081,0,0,0,4226531,7071213983
1,13,3,32,0,0,0,0,219892981,1816014441,2294758182,705665969,886596692,6840766608,8399467637,2789755995,76963,3287992054,50374735259,7816912124,4514452,249899380,3611798576,1388182544,0,0,0,105259596,61122741437
1,13,3,33,0,0,0,0,206540008,1862520352,2294927244,709554659,837107279,7056848278,8392210581,2801092733,56847,3418879315,50512419180,8022615947,3712007,247068565,3567276718,1371719230,0,0,0,102084133,61546916954
1,13,3,34,0,0,0,0,235396157,788478412,2362937843,648349090,724821621,2761461802,8602465355,2571905879,114160,757003364,51454095776,6083548767,2421171,255373678,3568408684,1246373088,0,0,0,87138685,57976781134
1,13,3,35,0,0,0,0,439710421,1085526819,2385723909,672162279,975059887,3029075212,8684255733,2655599317,339224,1606799970,52214887974,6927682082,2388960,214410152,3619180819,1292488964,0,0,0,92427726,60259373528
1,13,3,36,0,0,0,0,64032,573163254,1255599148,153974576,14164,1745111593,3966832869,446877187,35,756860079,2500522216,136651133,0,195037763,1065422842,175354144,0,0,0,1918498,4751567078
1,13,3,37,0,0,0,0,87470,391206895,1340576124,210194694,7628,1024258086,4056358402,493207633,72,5536435,3375523255,204924563,0,1698694,1143225118,207732275,0,0,0,1499357,4857654733
