sg,sr,sg,dg,dr,dc,color,value
7,5,0,7,0,0,k,0.264380
8,5,0,8,0,0,k,0.008477
9,5,0,9,0,0,k,0.004653
10,5,0,10,0,0,k,0.007878
11,5,0,11,0,0,k,0.008866
12,5,0,12,0,0,k,0.008821
13,5,0,13,0,0,k,0.008148
14,5,0,14,0,0,k,0.008283
0,5,0,0,0,0,k,0.512890
1,5,0,1,0,0,k,0.532962
2,5,0,2,0,0,k,0.494696
3,5,0,3,0,0,k,0.481697
4,5,0,4,0,0,k,0.472068
5,5,0,5,0,0,k,0.484364
6,5,0,6,0,0,k,0.507246
7,5,0,7,0,0,k,0.281548
8,5,0,8,0,0,k,0.006799
9,5,0,9,0,0,k,0.003973
10,5,0,10,0,0,k,0.006829
11,5,0,11,0,0,k,0.016025
12,5,0,12,0,0,k,0.011754
13,5,0,13,0,0,k,0.008231
14,5,0,14,0,0,k,0.013625
0,5,0,0,0,0,k,0.550746
1,5,0,1,0,0,k,0.558596
2,5,0,2,0,0,k,0.490361
3,5,0,3,0,0,k,0.517922
4,5,0,4,0,0,k,0.477277
5,5,0,5,0,0,k,0.492035
6,5,0,6,0,0,k,0.496394
7,5,0,7,0,0,k,0.275936
8,5,0,8,0,0,k,0.005791
9,5,0,9,0,0,k,0.005106
10,5,0,10,0,0,k,0.009667
11,5,0,11,0,0,k,0.005861
12,5,0,12,0,0,k,0.007443
13,5,0,13,0,0,k,0.012839
14,5,0,14,0,0,k,0.011560
0,5,0,0,1,0,k,0.490180
1,5,0,1,1,0,k,0.455082
2,5,0,2,1,0,k,0.466844
3,5,0,3,1,0,k,0.502827
4,5,0,4,1,0,k,0.456851
5,5,0,5,1,0,k,0.469968
6,5,0,6,1,0,k,0.483848
7,5,0,7,1,0,k,0.006086
8,5,0,8,1,0,k,0.008216
9,5,0,9,1,0,k,0.003278
10,5,0,10,1,0,k,0.004453
11,5,0,11,1,0,k,0.019209
12,5,0,12,1,0,k,0.010248
13,5,0,13,1,0,k,0.006463
14,5,0,14,1,0,k,0.011459
0,5,0,0,1,0,k,0.480582
1,5,0,1,1,0,k,0.462820
2,5,0,2,1,0,k,0.475934
3,5,0,3,1,0,k,0.473608
4,5,0,4,1,0,k,0.459830
5,5,0,5,1,0,k,0.461699
6,5,0,6,1,0,k,0.474443
7,5,0,7,1,0,k,0.004377
8,5,0,8,1,0,k,0.008656
9,5,0,9,1,0,k,0.003942
10,5,0,10,1,0,k,0.006560
11,5,0,11,1,0,k,0.008679
12,5,0,12,1,0,k,0.005956
13,5,0,13,1,0,k,0.010821
14,5,0,14,1,0,k,0.011566
0,5,0,0,1,0,k,0.480003
1,5,0,1,1,0,k,0.455731
2,5,0,2,1,0,k,0.455072
3,5,0,3,1,0,k,0.468795
4,5,0,4,1,0,k,0.473178
5,5,0,5,1,0,k,0.463310
6,5,0,6,1,0,k,0.467231
7,5,0,7,1,0,k,0.005402
8,5,0,8,1,0,k,0.006108
9,5,0,9,1,0,k,0.010956
10,5,0,10,1,0,k,0.005183
11,5,0,11,1,0,k,0.003604
12,5,0,12,1,0,k,0.008757
13,5,0,13,1,0,k,0.010375
14,5,0,14,1,0,k,0.011550
0,5,0,0,2,0,k,0.494107
1,5,0,1,2,0,k,0.482285
2,5,0,2,2,0,k,0.468765
3,5,0,3,2,0,k,0.465753
4,5,0,4,2,0,k,0.492017
5,5,0,5,2,0,k,0.473098
6,5,0,6,2,0,k,0.476340
7,5,0,7,2,0,k,0.003378
8,5,0,8,2,0,k,0.004004
9,5,0,9,2,0,k,0.006502
10,5,0,10,2,0,k,0.008083
11,5,0,11,2,0,k,0.006976
12,5,0,12,2,0,k,0.012188
13,5,0,13,2,0,k,0.009468
14,5,0,14,2,0,k,0.008283
0,5,0,0,2,0,k,0.481312
1,5,0,1,2,0,k,0.466104
2,5,0,2,2,0,k,0.456743
3,5,0,3,2,0,k,0.462794
4,5,0,4,2,0,k,0.452891
5,5,0,5,2,0,k,0.446507
6,5,0,6,2,0,k,0.482061
7,5,0,7,2,0,k,0.002184
8,5,0,8,2,0,k,0.008730
9,5,0,9,2,0,k,0.010697
10,5,0,10,2,0,k,0.004802
11,5,0,11,2,0,k,0.015077
12,5,0,12,2,0,k,0.009441
13,5,0,13,2,0,k,0.010133
14,5,0,14,2,0,k,0.008471
0,5,0,0,2,0,k,0.472462
1,5,0,1,2,0,k,0.476449
2,5,0,2,2,0,k,0.470502
3,5,0,3,2,0,k,0.461623
4,5,0,4,2,0,k,0.467150
5,5,0,5,2,0,k,0.461470
6,5,0,6,2,0,k,0.481822
7,5,0,7,2,0,k,0.003109
8,5,0,8,2,0,k,0.006551
9,5,0,9,2,0,k,0.006124
10,5,0,10,2,0,k,0.009372
11,5,0,11,2,0,k,0.005871
12,5,0,12,2,0,k,0.010827
13,5,0,13,2,0,k,0.009636
14,5,0,14,2,0,k,0.006611
0,5,0,0,3,0,k,0.497337
1,5,0,1,3,0,k,0.465334
2,5,0,2,3,0,k,0.460334
3,5,0,3,3,0,k,0.467590
4,5,0,4,3,0,k,0.454784
5,5,0,5,3,0,k,0.489580
6,5,0,6,3,0,k,0.468170
7,5,0,7,3,0,k,0.003688
8,5,0,8,3,0,k,0.009168
9,5,0,9,3,0,k,0.007541
10,5,0,10,3,0,k,0.005225
11,5,0,11,3,0,k,0.006205
12,5,0,12,3,0,k,0.011240
13,5,0,13,3,0,k,0.008424
14,5,0,14,3,0,k,0.007063
0,5,0,0,3,0,k,0.484056
1,5,0,1,3,0,k,0.450982
2,5,0,2,3,0,k,0.499319
3,5,0,3,3,0,k,0.461152
4,5,0,4,3,0,k,0.453049
5,5,0,5,3,0,k,0.448658
6,5,0,6,3,0,k,0.451306
7,5,0,7,3,0,k,0.002868
8,5,0,8,3,0,k,0.008406
9,5,0,9,3,0,k,0.007930
10,5,0,10,3,0,k,0.007945
11,5,0,11,3,0,k,0.004056
12,5,0,12,3,0,k,0.011408
13,5,0,13,3,0,k,0.014114
14,5,0,14,3,0,k,0.014606
0,5,0,0,3,0,k,0.472220
1,5,0,1,3,0,k,0.454907
2,5,0,2,3,0,k,0.479560
3,5,0,3,3,0,k,0.452779
4,5,0,4,3,0,k,0.457291
5,5,0,5,3,0,k,0.461389
6,5,0,6,3,0,k,0.476796
7,5,0,7,3,0,k,0.003504
8,5,0,8,3,0,k,0.006355
9,5,0,9,3,0,k,0.006180
10,5,0,10,3,0,k,0.007080
11,5,0,11,3,0,k,0.009695
12,5,0,12,3,0,k,0.009342
13,5,0,13,3,0,k,0.010337
14,5,0,14,3,0,k,0.010528
0,5,0,0,4,0,k,0.685376
1,5,0,1,4,0,k,0.660339
2,5,0,2,4,0,k,0.652636
3,5,0,3,4,0,k,0.666249
4,5,0,4,4,0,k,0.658031
5,5,0,5,4,0,k,0.676728
6,5,0,6,4,0,k,0.648332
7,5,0,7,4,0,k,0.003172
8,5,0,8,4,0,k,0.010294
9,5,0,9,4,0,k,0.004525
10,5,0,10,4,0,k,0.006114
11,5,0,11,4,0,k,0.010218
12,5,0,12,4,0,k,0.015377
13,5,0,13,4,0,k,0.008852
14,5,0,14,4,0,k,0.011061
0,5,0,0,4,0,k,0.696730
1,5,0,1,4,0,k,0.657569
2,5,0,2,4,0,k,0.654583
3,5,0,3,4,0,k,0.664715
4,5,0,4,4,0,k,0.669805
5,5,0,5,4,0,k,0.653525
6,5,0,6,4,0,k,0.656024
7,5,0,7,4,0,k,0.002233
8,5,0,8,4,0,k,0.005460
9,5,0,9,4,0,k,0.004227
10,5,0,10,4,0,k,0.008429
11,5,0,11,4,0,k,0.010009
12,5,0,12,4,0,k,0.010709
13,5,0,13,4,0,k,0.007549
14,5,0,14,4,0,k,0.015532
0,5,0,0,4,0,k,0.718439
1,5,0,1,4,0,k,0.638105
2,5,0,2,4,0,k,0.657596
3,5,0,3,4,0,k,0.670492
4,5,0,4,4,0,k,0.674406
5,5,0,5,4,0,k,0.651023
6,5,0,6,4,0,k,0.655979
7,5,0,7,4,0,k,0.002523
8,5,0,8,4,0,k,0.007796
9,5,0,9,4,0,k,0.007874
10,5,0,10,4,0,k,0.007475
11,5,0,11,4,0,k,0.008287
12,5,0,12,4,0,k,0.010845
13,5,0,13,4,0,k,0.005348
14,5,0,14,4,0,k,0.012060
0,5,0,0,5,1,g,0.641802
1,5,0,1,5,1,g,0.680210
2,5,0,2,5,1,g,0.652399
3,5,0,3,5,1,g,0.637185
4,5,0,4,5,1,g,0.654771
5,5,0,5,5,1,g,0.656390
6,5,0,6,5,1,g,0.655660
7,5,0,7,5,1,g,0.039770
8,5,0,8,5,1,g,0.011123
9,5,0,9,5,1,g,0.007869
10,5,0,10,5,1,g,0.008710
11,5,0,11,5,1,g,0.007523
12,5,0,12,5,1,g,0.010300
13,5,0,13,5,1,g,0.012231
14,5,0,14,5,1,g,0.007986
0,5,0,0,5,2,g,0.685787
1,5,0,1,5,2,g,0.695491
2,5,0,2,5,2,g,0.699077
3,5,0,3,5,2,g,0.665928
4,5,0,4,5,2,g,0.677552
5,5,0,5,5,2,g,0.676474
6,5,0,6,5,2,g,0.674673
7,5,0,7,5,2,g,0.062748
8,5,0,8,5,2,g,0.020500
9,5,0,9,5,2,g,0.006570
10,5,0,10,5,2,g,0.004077
11,5,0,11,5,2,g,0.005033
12,5,0,12,5,2,g,0.015367
13,5,0,13,5,2,g,0.016888
14,5,0,14,5,2,g,0.009551
0,5,0,0,5,3,g,0.772412
1,5,0,1,5,3,g,0.763459
2,5,0,2,5,3,g,0.758335
3,5,0,3,5,3,g,0.759321
4,5,0,4,5,3,g,0.749573
5,5,0,5,5,3,g,0.762840
6,5,0,6,5,3,g,0.753600
7,5,0,7,5,3,g,0.061841
8,5,0,8,5,3,g,0.009067
9,5,0,9,5,3,g,0.005853
10,5,0,10,5,3,g,0.006017
11,5,0,11,5,3,g,0.010444
12,5,0,12,5,3,g,0.016897
13,5,0,13,5,3,g,0.016594
14,5,0,14,5,3,g,0.008854
0,5,0,0,5,4,g,0.739487
1,5,0,1,5,4,g,0.722257
2,5,0,2,5,4,g,0.726525
3,5,0,3,5,4,g,0.721757
4,5,0,4,5,4,g,0.717526
5,5,0,5,5,4,g,0.725248
6,5,0,6,5,4,g,0.720277
7,5,0,7,5,4,g,0.048025
8,5,0,8,5,4,g,0.005859
9,5,0,9,5,4,g,0.007284
10,5,0,10,5,4,g,0.007117
11,5,0,11,5,4,g,0.007314
12,5,0,12,5,4,g,0.016298
13,5,0,13,5,4,g,0.017198
14,5,0,14,5,4,g,0.011192
0,5,0,0,5,5,g,0.537931
1,5,0,1,5,5,g,0.511072
2,5,0,2,5,5,g,0.499386
3,5,0,3,5,5,g,0.586438
4,5,0,4,5,5,g,0.534883
5,5,0,5,5,5,g,0.481496
6,5,0,6,5,5,g,0.540504
7,5,0,7,5,5,g,0.035806
8,5,0,8,5,5,g,0.008805
9,5,0,9,5,5,g,0.005792
10,5,0,10,5,5,g,0.006349
11,5,0,11,5,5,g,0.004066
12,5,0,12,5,5,g,0.014462
13,5,0,13,5,5,g,0.010324
14,5,0,14,5,5,g,0.011193
0,5,0,0,5,6,g,0.619252
1,5,0,1,5,6,g,0.603695
2,5,0,2,5,6,g,0.608055
3,5,0,3,5,6,g,0.593354
4,5,0,4,5,6,g,0.653378
5,5,0,5,5,6,g,0.596508
6,5,0,6,5,6,g,0.597874
7,5,0,7,5,6,g,0.047141
8,5,0,8,5,6,g,0.006387
9,5,0,9,5,6,g,0.006888
10,5,0,10,5,6,g,0.006498
11,5,0,11,5,6,g,0.008030
12,5,0,12,5,6,g,0.013051
13,5,0,13,5,6,g,0.010470
14,5,0,14,5,6,g,0.012864
0,5,0,0,5,7,g,0.730158
1,5,0,1,5,7,g,0.721169
2,5,0,2,5,7,g,0.730586
3,5,0,3,5,7,g,0.729667
4,5,0,4,5,7,g,0.708813
5,5,0,5,5,7,g,0.724364
6,5,0,6,5,7,g,0.716943
7,5,0,7,5,7,g,0.048647
8,5,0,8,5,7,g,0.008540
9,5,0,9,5,7,g,0.008767
10,5,0,10,5,7,g,0.006953
11,5,0,11,5,7,g,0.012511
12,5,0,12,5,7,g,0.012307
13,5,0,13,5,7,g,0.013283
14,5,0,14,5,7,g,0.008410
0,5,0,0,5,8,g,0.730436
1,5,0,1,5,8,g,0.719370
2,5,0,2,5,8,g,0.730482
3,5,0,3,5,8,g,0.717658
4,5,0,4,5,8,g,0.721917
5,5,0,5,5,8,g,0.713790
6,5,0,6,5,8,g,0.714983
7,5,0,7,5,8,g,0.101820
8,5,0,8,5,8,g,0.009252
9,5,0,9,5,8,g,0.007371
10,5,0,10,5,8,g,0.004006
11,5,0,11,5,8,g,0.009221
12,5,0,12,5,8,g,0.009634
13,5,0,13,5,8,g,0.011293
14,5,0,14,5,8,g,0.010369
0,5,0,0,5,9,g,0.728447
1,5,0,1,5,9,g,0.716793
2,5,0,2,5,9,g,0.723365
3,5,0,3,5,9,g,0.721839
4,5,0,4,5,9,g,0.720107
5,5,0,5,5,9,g,0.712298
6,5,0,6,5,9,g,0.717709
7,5,0,7,5,9,g,0.160462
8,5,0,8,5,9,g,0.009227
9,5,0,9,5,9,g,0.008298
10,5,0,10,5,9,g,0.005416
11,5,0,11,5,9,g,0.008281
12,5,0,12,5,9,g,0.012330
13,5,0,13,5,9,g,0.006830
14,5,0,14,5,9,g,0.009604
0,5,0,0,5,10,g,0.602319
1,5,0,1,5,10,g,0.596297
2,5,0,2,5,10,g,0.589657
3,5,0,3,5,10,g,0.593564
4,5,0,4,5,10,g,0.569256
5,5,0,5,5,10,g,0.581533
6,5,0,6,5,10,g,0.638350
7,5,0,7,5,10,g,0.078110
8,5,0,8,5,10,g,0.008328
9,5,0,9,5,10,g,0.007289
10,5,0,10,5,10,g,0.006219
11,5,0,11,5,10,g,0.011612
12,5,0,12,5,10,g,0.008387
13,5,0,13,5,10,g,0.007765
14,5,0,14,5,10,g,0.008567
0,5,0,0,5,11,g,0.581320
1,5,0,1,5,11,g,0.559590
2,5,0,2,5,11,g,0.544781
3,5,0,3,5,11,g,0.544961
4,5,0,4,5,11,g,0.544145
5,5,0,5,5,11,g,0.555298
6,5,0,6,5,11,g,0.546479
7,5,0,7,5,11,g,0.031175
8,5,0,8,5,11,g,0.007541
9,5,0,9,5,11,g,0.009815
10,5,0,10,5,11,g,0.004682
11,5,0,11,5,11,g,0.011490
12,5,0,12,5,11,g,0.010155
13,5,0,13,5,11,g,0.010109
14,5,0,14,5,11,g,0.010198
0,5,0,0,5,12,g,0.700662
1,5,0,1,5,12,g,0.726641
2,5,0,2,5,12,g,0.723868
3,5,0,3,5,12,g,0.718059
4,5,0,4,5,12,g,0.720854
5,5,0,5,5,12,g,0.724630
6,5,0,6,5,12,g,0.732180
7,5,0,7,5,12,g,0.077789
8,5,0,8,5,12,g,0.013086
9,5,0,9,5,12,g,0.006125
10,5,0,10,5,12,g,0.004305
11,5,0,11,5,12,g,0.010584
12,5,0,12,5,12,g,0.016496
13,5,0,13,5,12,g,0.017142
14,5,0,14,5,12,g,0.009547
0,5,0,0,5,13,g,0.707903
1,5,0,1,5,13,g,0.712289
2,5,0,2,5,13,g,0.706131
3,5,0,3,5,13,g,0.700736
4,5,0,4,5,13,g,0.699659
5,5,0,5,5,13,g,0.722422
6,5,0,6,5,13,g,0.692965
7,5,0,7,5,13,g,0.241994
8,5,0,8,5,13,g,0.017625
9,5,0,9,5,13,g,0.008596
10,5,0,10,5,13,g,0.008890
11,5,0,11,5,13,g,0.008254
12,5,0,12,5,13,g,0.010077
13,5,0,13,5,13,g,0.013456
14,5,0,14,5,13,g,0.008694
0,5,0,0,5,14,g,0.704971
1,5,0,1,5,14,g,0.674099
2,5,0,2,5,14,g,0.688186
3,5,0,3,5,14,g,0.668460
4,5,0,4,5,14,g,0.672058
5,5,0,5,5,14,g,0.698066
6,5,0,6,5,14,g,0.652301
7,5,0,7,5,14,g,0.029400
8,5,0,8,5,14,g,0.019147
9,5,0,9,5,14,g,0.006736
10,5,0,10,5,14,g,0.012336
11,5,0,11,5,14,g,0.009580
12,5,0,12,5,14,g,0.018090
13,5,0,13,5,14,g,0.009278
14,5,0,14,5,14,g,0.010872
0,5,0,0,5,15,g,0.689647
1,5,0,1,5,15,g,0.671325
2,5,0,2,5,15,g,0.694484
3,5,0,3,5,15,g,0.679792
4,5,0,4,5,15,g,0.676596
5,5,0,5,5,15,g,0.690778
6,5,0,6,5,15,g,0.660010
7,5,0,7,5,15,g,0.034595
8,5,0,8,5,15,g,0.012855
9,5,0,9,5,15,g,0.009440
10,5,0,10,5,15,g,0.005021
11,5,0,11,5,15,g,0.009292
12,5,0,12,5,15,g,0.009592
13,5,0,13,5,15,g,0.012268
14,5,0,14,5,15,g,0.011838
0,5,1,0,0,1,k,0.524803
1,5,1,1,0,1,k,0.511198
2,5,1,2,0,1,k,0.497117
3,5,1,3,0,1,k,0.489884
4,5,1,4,0,1,k,0.510198
5,5,1,5,0,1,k,0.491016
6,5,1,6,0,1,k,0.477226
7,5,1,7,0,1,k,0.239134
8,5,1,8,0,1,k,0.007850
9,5,1,9,0,1,k,0.006214
10,5,1,10,0,1,k,0.005164
11,5,1,11,0,1,k,0.011172
12,5,1,12,0,1,k,0.014274
13,5,1,13,0,1,k,0.007970
14,5,1,14,0,1,k,0.014135
0,5,1,0,0,1,k,0.564200
1,5,1,1,0,1,k,0.526237
2,5,1,2,0,1,k,0.518786
3,5,1,3,0,1,k,0.506526
4,5,1,4,0,1,k,0.485835
5,5,1,5,0,1,k,0.495532
6,5,1,6,0,1,k,0.493402
7,5,1,7,0,1,k,0.241147
8,5,1,8,0,1,k,0.012657
9,5,1,9,0,1,k,0.007647
10,5,1,10,0,1,k,0.005254
11,5,1,11,0,1,k,0.006219
12,5,1,12,0,1,k,0.012069
13,5,1,13,0,1,k,0.006851
14,5,1,14,0,1,k,0.009237
0,5,1,0,0,1,k,0.520443
1,5,1,1,0,1,k,0.513770
2,5,1,2,0,1,k,0.508644
3,5,1,3,0,1,k,0.495649
4,5,1,4,0,1,k,0.488799
5,5,1,5,0,1,k,0.473271
6,5,1,6,0,1,k,0.484123
7,5,1,7,0,1,k,0.256817
8,5,1,8,0,1,k,0.010021
9,5,1,9,0,1,k,0.007044
10,5,1,10,0,1,k,0.006516
11,5,1,11,0,1,k,0.009407
12,5,1,12,0,1,k,0.008762
13,5,1,13,0,1,k,0.006095
14,5,1,14,0,1,k,0.014343
0,5,1,0,1,1,k,0.474721
1,5,1,1,1,1,k,0.456132
2,5,1,2,1,1,k,0.489867
3,5,1,3,1,1,k,0.462244
4,5,1,4,1,1,k,0.465807
5,5,1,5,1,1,k,0.474059
6,5,1,6,1,1,k,0.455610
7,5,1,7,1,1,k,0.005201
8,5,1,8,1,1,k,0.008934
9,5,1,9,1,1,k,0.008436
10,5,1,10,1,1,k,0.007831
11,5,1,11,1,1,k,0.010430
12,5,1,12,1,1,k,0.009461
13,5,1,13,1,1,k,0.015404
14,5,1,14,1,1,k,0.007742
0,5,1,0,1,1,k,0.465789
1,5,1,1,1,1,k,0.473337
2,5,1,2,1,1,k,0.466435
3,5,1,3,1,1,k,0.481118
4,5,1,4,1,1,k,0.454426
5,5,1,5,1,1,k,0.461705
6,5,1,6,1,1,k,0.480799
7,5,1,7,1,1,k,0.006033
8,5,1,8,1,1,k,0.009369
9,5,1,9,1,1,k,0.003914
10,5,1,10,1,1,k,0.004692
11,5,1,11,1,1,k,0.009924
12,5,1,12,1,1,k,0.012904
13,5,1,13,1,1,k,0.009856
14,5,1,14,1,1,k,0.008346
0,5,1,0,1,1,k,0.475076
1,5,1,1,1,1,k,0.460671
2,5,1,2,1,1,k,0.457944
3,5,1,3,1,1,k,0.473498
4,5,1,4,1,1,k,0.453499
5,5,1,5,1,1,k,0.469013
6,5,1,6,1,1,k,0.474069
7,5,1,7,1,1,k,0.004247
8,5,1,8,1,1,k,0.007928
9,5,1,9,1,1,k,0.005653
10,5,1,10,1,1,k,0.005857
11,5,1,11,1,1,k,0.005086
12,5,1,12,1,1,k,0.008488
13,5,1,13,1,1,k,0.008465
14,5,1,14,1,1,k,0.010216
0,5,1,0,2,1,k,0.489331
1,5,1,1,2,1,k,0.454105
2,5,1,2,2,1,k,0.465051
3,5,1,3,2,1,k,0.450414
4,5,1,4,2,1,k,0.471166
5,5,1,5,2,1,k,0.473178
6,5,1,6,2,1,k,0.454316
7,5,1,7,2,1,k,0.006397
8,5,1,8,2,1,k,0.005611
9,5,1,9,2,1,k,0.007149
10,5,1,10,2,1,k,0.005681
11,5,1,11,2,1,k,0.005532
12,5,1,12,2,1,k,0.014578
13,5,1,13,2,1,k,0.012409
14,5,1,14,2,1,k,0.008829
0,5,1,0,2,1,k,0.497140
1,5,1,1,2,1,k,0.470625
2,5,1,2,2,1,k,0.473936
3,5,1,3,2,1,k,0.480867
4,5,1,4,2,1,k,0.477670
5,5,1,5,2,1,k,0.472497
6,5,1,6,2,1,k,0.455647
7,5,1,7,2,1,k,0.004205
8,5,1,8,2,1,k,0.006558
9,5,1,9,2,1,k,0.007732
10,5,1,10,2,1,k,0.008564
11,5,1,11,2,1,k,0.005488
12,5,1,12,2,1,k,0.008218
13,5,1,13,2,1,k,0.010794
14,5,1,14,2,1,k,0.014683
0,5,1,0,2,1,k,0.491117
1,5,1,1,2,1,k,0.465790
2,5,1,2,2,1,k,0.463630
3,5,1,3,2,1,k,0.458652
4,5,1,4,2,1,k,0.478904
5,5,1,5,2,1,k,0.455474
6,5,1,6,2,1,k,0.487965
7,5,1,7,2,1,k,0.005698
8,5,1,8,2,1,k,0.006593
9,5,1,9,2,1,k,0.005762
10,5,1,10,2,1,k,0.006351
11,5,1,11,2,1,k,0.008370
12,5,1,12,2,1,k,0.010380
13,5,1,13,2,1,k,0.014352
14,5,1,14,2,1,k,0.008547
0,5,1,0,3,1,k,0.483626
1,5,1,1,3,1,k,0.466248
2,5,1,2,3,1,k,0.468363
3,5,1,3,3,1,k,0.466752
4,5,1,4,3,1,k,0.477019
5,5,1,5,3,1,k,0.444733
6,5,1,6,3,1,k,0.453200
7,5,1,7,3,1,k,0.005174
8,5,1,8,3,1,k,0.005628
9,5,1,9,3,1,k,0.004595
10,5,1,10,3,1,k,0.009024
11,5,1,11,3,1,k,0.007359
12,5,1,12,3,1,k,0.012876
13,5,1,13,3,1,k,0.008831
14,5,1,14,3,1,k,0.006122
0,5,1,0,3,1,k,0.485267
1,5,1,1,3,1,k,0.455456
2,5,1,2,3,1,k,0.472247
3,5,1,3,3,1,k,0.473202
4,5,1,4,3,1,k,0.470433
5,5,1,5,3,1,k,0.441380
6,5,1,6,3,1,k,0.448565
7,5,1,7,3,1,k,0.004378
8,5,1,8,3,1,k,0.006184
9,5,1,9,3,1,k,0.004488
10,5,1,10,3,1,k,0.008023
11,5,1,11,3,1,k,0.009455
12,5,1,12,3,1,k,0.015066
13,5,1,13,3,1,k,0.014767
14,5,1,14,3,1,k,0.010172
0,5,1,0,3,1,k,0.499536
1,5,1,1,3,1,k,0.466122
2,5,1,2,3,1,k,0.452796
3,5,1,3,3,1,k,0.450684
4,5,1,4,3,1,k,0.460931
5,5,1,5,3,1,k,0.473609
6,5,1,6,3,1,k,0.458192
7,5,1,7,3,1,k,0.006224
8,5,1,8,3,1,k,0.007252
9,5,1,9,3,1,k,0.005143
10,5,1,10,3,1,k,0.006288
11,5,1,11,3,1,k,0.008501
12,5,1,12,3,1,k,0.008925
13,5,1,13,3,1,k,0.006603
14,5,1,14,3,1,k,0.010304
0,5,1,0,4,1,k,0.681639
1,5,1,1,4,1,k,0.671316
2,5,1,2,4,1,k,0.655972
3,5,1,3,4,1,k,0.644426
4,5,1,4,4,1,k,0.654742
5,5,1,5,4,1,k,0.649422
6,5,1,6,4,1,k,0.638791
7,5,1,7,4,1,k,0.005185
8,5,1,8,4,1,k,0.007827
9,5,1,9,4,1,k,0.005098
10,5,1,10,4,1,k,0.004194
11,5,1,11,4,1,k,0.008992
12,5,1,12,4,1,k,0.007570
13,5,1,13,4,1,k,0.013946
14,5,1,14,4,1,k,0.005686
0,5,1,0,4,1,k,0.686621
1,5,1,1,4,1,k,0.663263
2,5,1,2,4,1,k,0.666650
3,5,1,3,4,1,k,0.673145
4,5,1,4,4,1,k,0.655301
5,5,1,5,4,1,k,0.652129
6,5,1,6,4,1,k,0.665972
7,5,1,7,4,1,k,0.006041
8,5,1,8,4,1,k,0.006101
9,5,1,9,4,1,k,0.004118
10,5,1,10,4,1,k,0.005671
11,5,1,11,4,1,k,0.008259
12,5,1,12,4,1,k,0.012627
13,5,1,13,4,1,k,0.014744
14,5,1,14,4,1,k,0.008047
0,5,1,0,4,1,k,0.693680
1,5,1,1,4,1,k,0.648717
2,5,1,2,4,1,k,0.656259
3,5,1,3,4,1,k,0.678384
4,5,1,4,4,1,k,0.664210
5,5,1,5,4,1,k,0.664293
6,5,1,6,4,1,k,0.651073
7,5,1,7,4,1,k,0.002308
8,5,1,8,4,1,k,0.006668
9,5,1,9,4,1,k,0.005226
10,5,1,10,4,1,k,0.004184
11,5,1,11,4,1,k,0.006080
12,5,1,12,4,1,k,0.006579
13,5,1,13,4,1,k,0.010810
14,5,1,14,4,1,k,0.008065
0,5,1,0,5,0,g,0.637313
1,5,1,1,5,0,g,0.685096
2,5,1,2,5,0,g,0.646159
3,5,1,3,5,0,g,0.651796
4,5,1,4,5,0,g,0.667362
5,5,1,5,5,0,g,0.659332
6,5,1,6,5,0,g,0.668460
7,5,1,7,5,0,g,0.045863
8,5,1,8,5,0,g,0.006174
9,5,1,9,5,0,g,0.008001
10,5,1,10,5,0,g,0.005752
11,5,1,11,5,0,g,0.005533
12,5,1,12,5,0,g,0.016879
13,5,1,13,5,0,g,0.005100
14,5,1,14,5,0,g,0.009862
0,5,1,0,5,2,g,0.666823
1,5,1,1,5,2,g,0.659497
2,5,1,2,5,2,g,0.696261
3,5,1,3,5,2,g,0.660720
4,5,1,4,5,2,g,0.661104
5,5,1,5,5,2,g,0.661979
6,5,1,6,5,2,g,0.667118
7,5,1,7,5,2,g,0.062866
8,5,1,8,5,2,g,0.007608
9,5,1,9,5,2,g,0.005422
10,5,1,10,5,2,g,0.005868
11,5,1,11,5,2,g,0.008810
12,5,1,12,5,2,g,0.010941
13,5,1,13,5,2,g,0.009374
14,5,1,14,5,2,g,0.005556
0,5,1,0,5,3,g,0.695518
1,5,1,1,5,3,g,0.654149
2,5,1,2,5,3,g,0.696084
3,5,1,3,5,3,g,0.676076
4,5,1,4,5,3,g,0.670487
5,5,1,5,5,3,g,0.673707
6,5,1,6,5,3,g,0.671299
7,5,1,7,5,3,g,0.063277
8,5,1,8,5,3,g,0.007243
9,5,1,9,5,3,g,0.006018
10,5,1,10,5,3,g,0.005254
11,5,1,11,5,3,g,0.011329
12,5,1,12,5,3,g,0.012349
13,5,1,13,5,3,g,0.009727
14,5,1,14,5,3,g,0.008694
0,5,1,0,5,4,g,0.774714
1,5,1,1,5,4,g,0.754114
2,5,1,2,5,4,g,0.748380
3,5,1,3,5,4,g,0.773949
4,5,1,4,5,4,g,0.740122
5,5,1,5,5,4,g,0.756577
6,5,1,6,5,4,g,0.756785
7,5,1,7,5,4,g,0.068172
8,5,1,8,5,4,g,0.008227
9,5,1,9,5,4,g,0.004637
10,5,1,10,5,4,g,0.005227
11,5,1,11,5,4,g,0.010761
12,5,1,12,5,4,g,0.010475
13,5,1,13,5,4,g,0.012671
14,5,1,14,5,4,g,0.015917
0,5,1,0,5,5,g,0.731664
1,5,1,1,5,5,g,0.729585
2,5,1,2,5,5,g,0.728587
3,5,1,3,5,5,g,0.737648
4,5,1,4,5,5,g,0.722923
5,5,1,5,5,5,g,0.724850
6,5,1,6,5,5,g,0.724570
