sg,sr,sc,sp,color,dg,dr,dc,dp
14,5,10,4,b,15,5,10,4
14,5,10,5,b,5,5,8,4
14,5,10,6,b,5,5,8,13
14,5,10,7,g,14,5,14,14
14,5,10,8,k,14,0,10,9
14,5,10,9,k,14,0,10,8
14,5,10,13,b,15,5,10,13
14,5,10,14,g,14,5,12,14
14,5,10,15,g,14,5,15,22
14,5,10,16,k,14,2,10,16
14,5,10,17,k,14,1,10,17
14,5,10,18,k,14,1,10,19
14,5,10,19,k,14,1,10,18
14,5,10,20,g,14,5,11,23
14,5,10,21,g,14,5,13,15
14,5,10,22,g,14,5,8,22
14,5,10,23,g,14,5,9,20
14,5,10,24,k,14,4,10,24
14,5,10,25,k,14,3,10,34
14,5,10,26,k,14,3,10,26
14,5,10,27,k,14,2,10,35
14,5,10,28,g,14,5,2,26
14,5,10,29,g,14,5,1,24
14,5,10,30,g,14,5,6,25
14,5,10,31,g,14,5,4,32
14,5,10,32,k,14,4,10,33
14,5,10,33,k,14,4,10,32
14,5,10,34,k,14,3,10,25
14,5,10,35,k,14,2,10,27
14,5,10,36,g,14,5,3,27
14,5,10,37,g,14,5,0,35
14,5,10,38,g,14,5,7,33
14,5,10,39,g,14,5,5,33
14,5,11,0,k,14,0,11,0
14,5,11,4,b,15,5,11,4
14,5,11,5,b,5,5,9,4
14,5,11,6,b,5,5,9,13
14,5,11,7,g,14,5,13,14
14,5,11,8,k,14,0,11,9
14,5,11,9,k,14,0,11,8
14,5,11,13,b,15,5,11,13
14,5,11,14,g,14,5,9,7
14,5,11,15,g,14,5,14,21
14,5,11,16,k,14,2,11,16
14,5,11,17,k,14,1,11,17
14,5,11,18,k,14,1,11,19
14,5,11,19,k,14,1,11,18
14,5,11,20,g,14,5,12,23
14,5,11,21,g,14,5,8,15
14,5,11,22,g,14,5,15,15
14,5,11,23,g,14,5,10,20
14,5,11,24,k,14,4,11,24
14,5,11,25,k,14,3,11,34
14,5,11,26,k,14,3,11,26
14,5,11,27,k,14,2,11,35
14,5,11,28,g,14,5,4,35
14,5,11,29,g,14,5,1,33
14,5,11,30,g,14,5,3,35
14,5,11,31,g,14,5,0,25
14,5,11,32,k,14,4,11,33
14,5,11,33,k,14,4,11,32
14,5,11,34,k,14,3,11,25
14,5,11,35,k,14,2,11,27
14,5,11,36,g,14,5,2,27
14,5,11,37,g,14,5,6,24
14,5,11,38,g,14,5,5,34
14,5,11,39,g,14,5,7,34
14,5,12,0,k,14,0,12,0
14,5,12,5,b,6,5,8,4
14,5,12,6,b,6,5,8,13
14,5,12,7,g,14,5,9,22
14,5,12,8,k,14,0,12,9
14,5,12,9,k,14,0,12,8
14,5,12,14,g,14,5,10,14
14,5,12,15,g,14,5,14,22
14,5,12,16,k,14,2,12,16
14,5,12,17,k,14,1,12,17
14,5,12,18,k,14,1,12,19
14,5,12,19,k,14,1,12,18
14,5,12,20,g,14,5,13,23
14,5,12,21,g,14,5,8,23
14,5,12,22,g,14,5,15,21
14,5,12,23,g,14,5,11,20
14,5,12,24,k,14,4,12,24
14,5,12,25,k,14,3,12,34
14,5,12,26,k,14,3,12,26
14,5,12,27,k,14,2,12,35
14,5,12,28,g,14,5,4,26
14,5,12,29,g,14,5,3,25
14,5,12,30,g,14,5,1,34
14,5,12,31,g,14,5,2,25
14,5,12,32,k,14,4,12,33
14,5,12,33,k,14,4,12,32
14,5,12,34,k,14,3,12,25
14,5,12,35,k,14,2,12,27
14,5,12,36,g,14,5,5,27
14,5,12,37,g,14,5,0,24
14,5,12,38,g,14,5,7,26
14,5,12,39,g,14,5,6,32
14,5,13,0,k,14,0,13,0
14,5,13,5,b,6,5,9,4
14,5,13,6,b,6,5,9,13
14,5,13,7,g,14,5,9,14
14,5,13,8,k,14,0,13,9
14,5,13,9,k,14,0,13,8
14,5,13,14,g,14,5,11,7
14,5,13,15,g,14,5,10,21
14,5,13,16,k,14,2,13,16
14,5,13,17,k,14,1,13,17
14,5,13,18,k,14,1,13,19
14,5,13,19,k,14,1,13,18
14,5,13,20,g,14,5,14,23
14,5,13,21,g,14,5,15,14
14,5,13,22,g,14,5,8,21
14,5,13,23,g,14,5,12,20
14,5,13,24,k,14,4,13,24
14,5,13,25,k,14,3,13,34
14,5,13,26,k,14,3,13,26
14,5,13,27,k,14,2,13,35
14,5,13,28,g,14,5,1,26
14,5,13,29,g,14,5,3,34
14,5,13,30,g,14,5,5,35
14,5,13,31,g,14,5,0,32
14,5,13,32,k,14,4,13,33
14,5,13,33,k,14,4,13,32
14,5,13,34,k,14,3,13,25
14,5,13,35,k,14,2,13,27
14,5,13,36,g,14,5,4,27
14,5,13,37,g,14,5,2,24
14,5,13,38,g,14,5,6,27
14,5,13,39,g,14,5,7,27
14,5,14,0,k,14,0,14,0
14,5,14,5,b,7,5,8,4
14,5,14,6,b,7,5,8,13
14,5,14,7,g,14,5,9,15
14,5,14,8,k,14,0,14,9
14,5,14,9,k,14,0,14,8
14,5,14,14,g,14,5,10,7
14,5,14,15,g,14,5,8,7
14,5,14,16,k,14,2,14,16
14,5,14,17,k,14,1,14,17
14,5,14,18,k,14,1,14,19
14,5,14,19,k,14,1,14,18
14,5,14,20,g,14,5,15,23
14,5,14,21,g,14,5,11,15
14,5,14,22,g,14,5,12,15
14,5,14,23,g,14,5,13,20
14,5,14,24,k,14,4,14,24
14,5,14,25,k,14,3,14,34
14,5,14,26,k,14,3,14,26
14,5,14,27,k,14,2,14,35
14,5,14,28,g,14,5,7,35
14,5,14,29,g,14,5,6,34
14,5,14,30,g,14,5,2,35
14,5,14,31,g,14,5,3,26
14,5,14,32,k,14,4,14,33
14,5,14,33,k,14,4,14,32
14,5,14,34,k,14,3,14,25
14,5,14,35,k,14,2,14,27
14,5,14,36,g,14,5,1,27
14,5,14,37,g,14,5,5,25
14,5,14,38,g,14,5,0,33
14,5,14,39,g,14,5,4,25
14,5,15,0,k,14,0,15,0
14,5,15,5,b,7,5,9,4
14,5,15,6,b,7,5,9,13
14,5,15,7,g,14,5,8,14
14,5,15,8,k,14,0,15,9
14,5,15,9,k,14,0,15,8
14,5,15,14,g,14,5,13,21
14,5,15,15,g,14,5,11,22
14,5,15,16,k,14,2,15,16
14,5,15,17,k,14,1,15,17
14,5,15,18,k,14,1,15,19
14,5,15,19,k,14,1,15,18
14,5,15,20,g,14,5,9,21
14,5,15,21,g,14,5,12,22
14,5,15,22,g,14,5,10,15
14,5,15,23,g,14,5,14,20
14,5,15,24,k,14,4,15,24
14,5,15,25,k,14,3,15,34
14,5,15,26,k,14,3,15,26
14,5,15,27,k,14,2,15,35
14,5,15,28,g,14,5,5,24
14,5,15,29,g,14,5,4,34
14,5,15,30,g,14,5,7,25
14,5,15,31,g,14,5,0,34
14,5,15,32,k,14,4,15,33
14,5,15,33,k,14,4,15,32
14,5,15,34,k,14,3,15,25
14,5,15,35,k,14,2,15,27
14,5,15,36,g,14,5,6,26
14,5,15,37,g,14,5,3,24
14,5,15,38,g,14,5,2,34
14,5,15,39,g,14,5,1,32
15,0,0,0,g,15,0,6,8
15,0,0,1,b,0,0,10,4
15,0,0,2,b,0,0,10,13
15,0,0,3,b,8,0,10,13
15,0,0,7,k,15,5,0,14
15,0,0,8,g,15,0,2,17
15,0,0,9,g,15,0,7,0
15,0,0,10,b,8,0,10,4
15,0,0,14,k,15,5,0,7
15,0,0,15,k,15,5,0,15
15,0,0,16,g,15,0,4,18
15,0,0,17,g,15,0,3,18
15,0,0,18,g,15,0,5,17
15,0,0,19,g,15,0,1,16
15,0,0,20,k,15,4,0,7
15,0,0,21,k,15,4,0,15
15,0,0,22,k,15,4,0,14
15,0,0,23,k,15,3,0,36
15,0,0,24,g,15,0,12,37
15,0,0,25,g,15,0,11,31
15,0,0,26,g,15,0,8,29
15,0,0,27,g,15,0,9,30
15,0,0,28,k,15,3,0,28
15,0,0,29,k,15,2,0,37
15,0,0,30,k,15,2,0,30
15,0,0,31,k,15,1,0,37
15,0,0,32,g,15,0,13,31
15,0,0,33,g,15,0,14,38
15,0,0,34,g,15,0,15,31
15,0,0,35,g,15,0,10,37
15,0,0,36,k,15,3,0,23
15,0,0,37,k,15,2,0,29
15,0,0,38,k,15,1,0,30
15,0,0,39,k,15,1,0,29
15,0,1,0,g,15,0,3,9
15,0,1,1,b,0,0,11,4
15,0,1,2,b,0,0,11,13
15,0,1,3,b,8,0,11,13
15,0,1,7,k,15,5,1,14
15,0,1,8,g,15,0,6,0
15,0,1,9,g,15,0,5,0
15,0,1,10,b,8,0,11,4
15,0,1,14,k,15,5,1,7
15,0,1,15,k,15,5,1,15
15,0,1,16,g,15,0,0,19
15,0,1,17,g,15,0,4,0
15,0,1,18,g,15,0,7,19
15,0,1,19,g,15,0,2,16
15,0,1,20,k,15,4,1,7
15,0,1,21,k,15,4,1,15
15,0,1,22,k,15,4,1,14
15,0,1,23,k,15,3,1,36
15,0,1,24,g,15,0,10,29
15,0,1,25,g,15,0,9,31
15,0,1,26,g,15,0,13,28
15,0,1,27,g,15,0,14,36
15,0,1,28,k,15,3,1,28
15,0,1,29,k,15,2,1,37
15,0,1,30,k,15,2,1,30
15,0,1,31,k,15,1,1,37
15,0,1,32,g,15,0,15,39
15,0,1,33,g,15,0,11,29
15,0,1,34,g,15,0,12,30
15,0,1,35,g,15,0,8,28
15,0,1,36,k,15,3,1,23
15,0,1,37,k,15,2,1,29
15,0,1,38,k,15,1,1,30
15,0,1,39,k,15,1,1,29
15,0,2,0,g,15,0,6,9
15,0,2,1,b,1,0,10,4
15,0,2,2,b,1,0,10,13
15,0,2,3,b,9,0,10,13
15,0,2,7,k,15,5,2,14
15,0,2,8,g,15,0,7,17
15,0,2,9,g,15,0,4,9
15,0,2,10,b,9,0,10,4
15,0,2,14,k,15,5,2,7
15,0,2,15,k,15,5,2,15
15,0,2,16,g,15,0,1,19
15,0,2,17,g,15,0,0,8
15,0,2,18,g,15,0,5,8
15,0,2,19,g,15,0,3,16
15,0,2,20,k,15,4,2,7
15,0,2,21,k,15,4,2,15
15,0,2,22,k,15,4,2,14
15,0,2,23,k,15,3,2,36
15,0,2,24,g,15,0,13,37
15,0,2,25,g,15,0,12,31
15,0,2,26,g,15,0,10,28
15,0,2,27,g,15,0,11,36
15,0,2,28,k,15,3,2,28
15,0,2,29,k,15,2,2,37
15,0,2,30,k,15,2,2,30
15,0,2,31,k,15,1,2,37
15,0,2,32,g,15,0,9,36
15,0,2,33,g,15,0,8,36
15,0,2,34,g,15,0,15,38
15,0,2,35,g,15,0,14,30
15,0,2,36,k,15,3,2,23
15,0,2,37,k,15,2,2,29
15,0,2,38,k,15,1,2,30
15,0,2,39,k,15,1,2,29
15,0,3,0,g,15,0,5,9
15,0,3,1,b,1,0,11,4
15,0,3,2,b,1,0,11,13
15,0,3,3,b,9,0,11,13
15,0,3,7,k,15,5,3,14
15,0,3,8,g,15,0,6,18
15,0,3,9,g,15,0,1,0
15,0,3,10,b,9,0,11,4
15,0,3,14,k,15,5,3,7
15,0,3,15,k,15,5,3,15
15,0,3,16,g,15,0,2,19
15,0,3,17,g,15,0,7,8
15,0,3,18,g,15,0,0,17
15,0,3,19,g,15,0,4,16
15,0,3,20,k,15,4,3,7
15,0,3,21,k,15,4,3,15
15,0,3,22,k,15,4,3,14
15,0,3,23,k,15,3,3,36
15,0,3,24,g,15,0,15,37
15,0,3,25,g,15,0,12,29
15,0,3,26,g,15,0,14,31
15,0,3,27,g,15,0,10,36
15,0,3,28,k,15,3,3,28
15,0,3,29,k,15,2,3,37
15,0,3,30,k,15,2,3,30
15,0,3,31,k,15,1,3,37
15,0,3,32,g,15,0,8,30
15,0,3,33,g,15,0,9,38
15,0,3,34,g,15,0,13,29
15,0,3,35,g,15,0,11,30
15,0,3,36,k,15,3,3,23
15,0,3,37,k,15,2,3,29
15,0,3,38,k,15,1,3,30
15,0,3,39,k,15,1,3,29
15,0,4,0,g,15,0,1,17
15,0,4,1,b,2,0,10,4
15,0,4,2,b,2,0,10,13
15,0,4,3,b,10,0,10,13
15,0,4,7,k,15,5,4,14
15,0,4,8,g,15,0,6,17
15,0,4,9,g,15,0,2,9
15,0,4,10,b,10,0,10,4
15,0,4,14,k,15,5,4,7
15,0,4,15,k,15,5,4,15
15,0,4,16,g,15,0,3,19
15,0,4,17,g,15,0,7,18
15,0,4,18,g,15,0,0,16
15,0,4,19,g,15,0,5,16
15,0,4,20,k,15,4,4,7
15,0,4,21,k,15,4,4,15
15,0,4,22,k,15,4,4,14
15,0,4,23,k,15,3,4,36
15,0,4,24,g,15,0,9,37
15,0,4,25,g,15,0,14,39
15,0,4,26,g,15,0,12,28
15,0,4,27,g,15,0,13,36
15,0,4,28,k,15,3,4,28
15,0,4,29,k,15,2,4,37
15,0,4,30,k,15,2,4,30
15,0,4,31,k,15,1,4,37
15,0,4,32,g,15,0,10,31
15,0,4,33,g,15,0,8,31
15,0,4,34,g,15,0,15,29
15,0,4,35,g,15,0,11,28
15,0,4,36,k,15,3,4,23
15,0,4,37,k,15,2,4,29
15,0,4,38,k,15,1,4,30
15,0,4,39,k,15,1,4,29
15,0,5,0,g,15,0,1,9
15,0,5,1,b,2,0,11,4
15,0,5,2,b,2,0,11,13
15,0,5,3,b,10,0,11,13
15,0,5,7,k,15,5,5,14
15,0,5,8,g,15,0,2,18
15,0,5,9,g,15,0,3,0
15,0,5,10,b,10,0,11,4
15,0,5,14,k,15,5,5,7
15,0,5,15,k,15,5,5,15
15,0,5,16,g,15,0,4,19
15,0,5,17,g,15,0,0,18
15,0,5,18,g,15,0,7,9
15,0,5,19,g,15,0,6,16
15,0,5,20,k,15,4,5,7
15,0,5,21,k,15,4,5,15
15,0,5,22,k,15,4,5,14
15,0,5,23,k,15,3,5,36
15,0,5,24,g,15,0,15,28
15,0,5,25,g,15,0,14,37
15,0,5,26,g,15,0,9,29
15,0,5,27,g,15,0,12,36
15,0,5,28,k,15,3,5,28
15,0,5,29,k,15,2,5,37
15,0,5,30,k,15,2,5,30
15,0,5,31,k,15,1,5,37
15,0,5,32,g,15,0,8,39
15,0,5,33,g,15,0,10,39
15,0,5,34,g,15,0,11,38
15,0,5,35,g,15,0,13,30
15,0,5,36,k,15,3,5,23
15,0,5,37,k,15,2,5,29
15,0,5,38,k,15,1,5,30
15,0,5,39,k,15,1,5,29
15,0,6,0,g,15,0,1,8
15,0,6,1,b,3,0,10,4
15,0,6,2,b,3,0,10,13
15,0,6,3,b,11,0,10,13
15,0,6,7,k,15,5,6,14
15,0,6,8,g,15,0,0,0
15,0,6,9,g,15,0,2,0
15,0,6,10,b,11,0,10,4
15,0,6,14,k,15,5,6,7
15,0,6,15,k,15,5,6,15
15,0,6,16,g,15,0,5,19
15,0,6,17,g,15,0,4,8
15,0,6,18,g,15,0,3,8
15,0,6,19,g,15,0,7,16
15,0,6,20,k,15,4,6,7
15,0,6,21,k,15,4,6,15
15,0,6,22,k,15,4,6,14
15,0,6,23,k,15,3,6,36
15,0,6,24,g,15,0,11,37
15,0,6,25,g,15,0,10,30
15,0,6,26,g,15,0,15,36
15,0,6,27,g,15,0,13,38
15,0,6,28,k,15,3,6,28
15,0,6,29,k,15,2,6,37
15,0,6,30,k,15,2,6,30
15,0,6,31,k,15,1,6,37
15,0,6,32,g,15,0,12,39
15,0,6,33,g,15,0,8,38
15,0,6,34,g,15,0,14,29
15,0,6,35,g,15,0,9,28
15,0,6,36,k,15,3,6,23
15,0,6,37,k,15,2,6,29
15,0,6,38,k,15,1,6,30
15,0,6,39,k,15,1,6,29
15,0,7,0,g,15,0,0,9
15,0,7,1,b,3,0,11,4
15,0,7,2,b,3,0,11,13
15,0,7,3,b,11,0,11,13
15,0,7,7,k,15,5,7,14
15,0,7,8,g,15,0,3,17
15,0,7,9,g,15,0,5,18
15,0,7,10,b,11,0,11,4
15,0,7,14,k,15,5,7,7
15,0,7,15,k,15,5,7,15
15,0,7,16,g,15,0,6,19
15,0,7,17,g,15,0,2,8
15,0,7,18,g,15,0,4,17
15,0,7,19,g,15,0,1,18
15,0,7,20,k,15,4,7,7
15,0,7,21,k,15,4,7,15
15,0,7,22,k,15,4,7,14
15,0,7,23,k,15,3,7,36
15,0,7,24,g,15,0,8,37
15,0,7,25,g,15,0,15,30
15,0,7,26,g,15,0,12,38
15,0,7,27,g,15,0,13,39
15,0,7,28,k,15,3,7,28
15,0,7,29,k,15,2,7,37
15,0,7,30,k,15,2,7,30
15,0,7,31,k,15,1,7,37
15,0,7,32,g,15,0,9,39
15,0,7,33,g,15,0,10,38
15,0,7,34,g,15,0,11,39
15,0,7,35,g,15,0,14,28
15,0,7,36,k,15,3,7,23
15,0,7,37,k,15,2,7,29
15,0,7,38,k,15,1,7,30
15,0,7,39,k,15,1,7,29
15,0,8,0,k,15,5,8,0
15,0,8,4,b,13,0,10,4
15,0,8,5,b,4,0,10,4
15,0,8,6,b,4,0,10,13
15,0,8,7,g,15,0,14,15
15,0,8,8,k,15,5,8,9
15,0,8,9,k,15,5,8,8
15,0,8,13,b,13,0,10,13
15,0,8,14,g,15,0,15,7
15,0,8,15,g,15,0,11,21
15,0,8,16,k,15,3,8,16
15,0,8,17,k,15,4,8,0
15,0,8,18,k,15,4,8,8
15,0,8,19,k,15,4,8,9
15,0,8,20,g,15,0,9,23
15,0,8,21,g,15,0,13,22
15,0,8,22,g,15,0,10,22
15,0,8,23,g,15,0,12,21
15,0,8,24,k,15,1,8,26
15,0,8,25,k,15,2,8,34
15,0,8,26,k,15,2,8,26
15,0,8,27,k,15,3,8,35
15,0,8,28,g,15,0,1,35
15,0,8,29,g,15,0,0,26
15,0,8,30,g,15,0,3,32
15,0,8,31,g,15,0,4,33
15,0,8,32,k,15,1,8,25
15,0,8,33,k,15,1,8,34
15,0,8,34,k,15,2,8,25
15,0,8,35,k,15,3,8,27
15,0,8,36,g,15,0,2,33
15,0,8,37,g,15,0,7,24
15,0,8,38,g,15,0,6,33
15,0,8,39,g,15,0,5,32
15,0,9,0,k,15,5,9,0
15,0,9,4,b,13,0,11,4
15,0,9,5,b,4,0,11,4
15,0,9,6,b,4,0,11,13
15,0,9,7,g,15,0,11,14
15,0,9,8,k,15,5,9,9
15,0,9,9,k,15,5,9,8
15,0,9,13,b,13,0,11,13
15,0,9,14,g,15,0,13,7
15,0,9,15,g,15,0,14,7
15,0,9,16,k,15,3,9,16
15,0,9,17,k,15,4,9,0
15,0,9,18,k,15,4,9,8
15,0,9,19,k,15,4,9,9
15,0,9,20,g,15,0,10,23
15,0,9,21,g,15,0,15,20
15,0,9,22,g,15,0,12,7
15,0,9,23,g,15,0,8,20
15,0,9,24,k,15,1,9,26
15,0,9,25,k,15,2,9,34
15,0,9,26,k,15,2,9,26
15,0,9,27,k,15,3,9,35
15,0,9,28,g,15,0,6,35
15,0,9,29,g,15,0,5,26
15,0,9,30,g,15,0,0,27
15,0,9,31,g,15,0,1,25
15,0,9,32,k,15,1,9,25
15,0,9,33,k,15,1,9,34
15,0,9,34,k,15,2,9,25
15,0,9,35,k,15,3,9,27
15,0,9,36,g,15,0,2,32
15,0,9,37,g,15,0,4,24
15,0,9,38,g,15,0,3,33
15,0,9,39,g,15,0,7,32
15,0,10,0,k,15,5,10,0
15,0,10,4,b,14,0,10,4
15,0,10,5,b,5,0,10,4
15,0,10,6,b,5,0,10,13
15,0,10,7,g,15,0,14,14
15,0,10,8,k,15,5,10,9
15,0,10,9,k,15,5,10,8
15,0,10,13,b,14,0,10,13
15,0,10,14,g,15,0,12,14
15,0,10,15,g,15,0,15,22
15,0,10,16,k,15,3,10,16
15,0,10,17,k,15,4,10,0
15,0,10,18,k,15,4,10,8
15,0,10,19,k,15,4,10,9
15,0,10,20,g,15,0,11,23
15,0,10,21,g,15,0,13,15
15,0,10,22,g,15,0,8,22
15,0,10,23,g,15,0,9,20
15,0,10,24,k,15,1,10,26
15,0,10,25,k,15,2,10,34
15,0,10,26,k,15,2,10,26
15,0,10,27,k,15,3,10,35
15,0,10,28,g,15,0,2,26
15,0,10,29,g,15,0,1,24
15,0,10,30,g,15,0,6,25
15,0,10,31,g,15,0,4,32
15,0,10,32,k,15,1,10,25
15,0,10,33,k,15,1,10,34
15,0,10,34,k,15,2,10,25
15,0,10,35,k,15,3,10,27
15,0,10,36,g,15,0,3,27
15,0,10,37,g,15,0,0,35
15,0,10,38,g,15,0,7,33
15,0,10,39,g,15,0,5,33
15,0,11,0,k,15,5,11,0
15,0,11,4,b,14,0,11,4
15,0,11,5,b,5,0,11,4
15,0,11,6,b,5,0,11,13
15,0,11,7,g,15,0,13,14
15,0,11,8,k,15,5,11,9
15,0,11,9,k,15,5,11,8
15,0,11,13,b,14,0,11,13
15,0,11,14,g,15,0,9,7
15,0,11,15,g,15,0,14,21
15,0,11,16,k,15,3,11,16
15,0,11,17,k,15,4,11,0
15,0,11,18,k,15,4,11,8
15,0,11,19,k,15,4,11,9
15,0,11,20,g,15,0,12,23
15,0,11,21,g,15,0,8,15
15,0,11,22,g,15,0,15,15
15,0,11,23,g,15,0,10,20
15,0,11,24,k,15,1,11,26
15,0,11,25,k,15,2,11,34
15,0,11,26,k,15,2,11,26
15,0,11,27,k,15,3,11,35
15,0,11,28,g,15,0,4,35
15,0,11,29,g,15,0,1,33
15,0,11,30,g,15,0,3,35
15,0,11,31,g,15,0,0,25
15,0,11,32,k,15,1,11,25
15,0,11,33,k,15,1,11,34
15,0,11,34,k,15,2,11,25
15,0,11,35,k,15,3,11,27
15,0,11,36,g,15,0,2,27
15,0,11,37,g,15,0,6,24
15,0,11,38,g,15,0,5,34
15,0,11,39,g,15,0,7,34
15,0,12,0,k,15,5,12,0
15,0,12,5,b,6,0,10,4
15,0,12,6,b,6,0,10,13
15,0,12,7,g,15,0,9,22
15,0,12,8,k,15,5,12,9
15,0,12,9,k,15,5,12,8
15,0,12,14,g,15,0,10,14
15,0,12,15,g,15,0,14,22
15,0,12,16,k,15,3,12,16
15,0,12,17,k,15,4,12,0
15,0,12,18,k,15,4,12,8
15,0,12,19,k,15,4,12,9
15,0,12,20,g,15,0,13,23
15,0,12,21,g,15,0,8,23
15,0,12,22,g,15,0,15,21
15,0,12,23,g,15,0,11,20
15,0,12,24,k,15,1,12,26
15,0,12,25,k,15,2,12,34
15,0,12,26,k,15,2,12,26
15,0,12,27,k,15,3,12,35
15,0,12,28,g,15,0,4,26
15,0,12,29,g,15,0,3,25
15,0,12,30,g,15,0,1,34
15,0,12,31,g,15,0,2,25
15,0,12,32,k,15,1,12,25
15,0,12,33,k,15,1,12,34
15,0,12,34,k,15,2,12,25
15,0,12,35,k,15,3,12,27
15,0,12,36,g,15,0,5,27
15,0,12,37,g,15,0,0,24
15,0,12,38,g,15,0,7,26
15,0,12,39,g,15,0,6,32
15,0,13,0,k,15,5,13,0
15,0,13,5,b,6,0,11,4
15,0,13,6,b,6,0,11,13
15,0,13,7,g,15,0,9,14
15,0,13,8,k,15,5,13,9
15,0,13,9,k,15,5,13,8
15,0,13,14,g,15,0,11,7
15,0,13,15,g,15,0,10,21
15,0,13,16,k,15,3,13,16
15,0,13,17,k,15,4,13,0
15,0,13,18,k,15,4,13,8
15,0,13,19,k,15,4,13,9
15,0,13,20,g,15,0,14,23
15,0,13,21,g,15,0,15,14
15,0,13,22,g,15,0,8,21
15,0,13,23,g,15,0,12,20
15,0,13,24,k,15,1,13,26
15,0,13,25,k,15,2,13,34
15,0,13,26,k,15,2,13,26
15,0,13,27,k,15,3,13,35
15,0,13,28,g,15,0,1,26
15,0,13,29,g,15,0,3,34
15,0,13,30,g,15,0,5,35
15,0,13,31,g,15,0,0,32
15,0,13,32,k,15,1,13,25
15,0,13,33,k,15,1,13,34
15,0,13,34,k,15,2,13,25
15,0,13,35,k,15,3,13,27
15,0,13,36,g,15,0,4,27
15,0,13,37,g,15,0,2,24
15,0,13,38,g,15,0,6,27
15,0,13,39,g,15,0,7,27
15,0,14,0,k,15,5,14,0
15,0,14,5,b,7,0,10,4
15,0,14,6,b,7,0,10,13
15,0,14,7,g,15,0,9,15
15,0,14,8,k,15,5,14,9
15,0,14,9,k,15,5,14,8
15,0,14,14,g,15,0,10,7
15,0,14,15,g,15,0,8,7
15,0,14,16,k,15,3,14,16
15,0,14,17,k,15,4,14,0
15,0,14,18,k,15,4,14,8
15,0,14,19,k,15,4,14,9
15,0,14,20,g,15,0,15,23
15,0,14,21,g,15,0,11,15
15,0,14,22,g,15,0,12,15
15,0,14,23,g,15,0,13,20
15,0,14,24,k,15,1,14,26
15,0,14,25,k,15,2,14,34
15,0,14,26,k,15,2,14,26
15,0,14,27,k,15,3,14,35
15,0,14,28,g,15,0,7,35
15,0,14,29,g,15,0,6,34
15,0,14,30,g,15,0,2,35
15,0,14,31,g,15,0,3,26
15,0,14,32,k,15,1,14,25
15,0,14,33,k,15,1,14,34
15,0,14,34,k,15,2,14,25
15,0,14,35,k,15,3,14,27
15,0,14,36,g,15,0,1,27
15,0,14,37,g,15,0,5,25
15,0,14,38,g,15,0,0,33
15,0,14,39,g,15,0,4,25
15,0,15,0,k,15,5,15,0
15,0,15,5,b,7,0,11,4
15,0,15,6,b,7,0,11,13
15,0,15,7,g,15,0,8,14
15,0,15,8,k,15,5,15,9
15,0,15,9,k,15,5,15,8
15,0,15,14,g,15,0,13,21
15,0,15,15,g,15,0,11,22
15,0,15,16,k,15,3,15,16
15,0,15,17,k,15,4,15,0
15,0,15,18,k,15,4,15,8
15,0,15,19,k,15,4,15,9
15,0,15,20,g,15,0,9,21
15,0,15,21,g,15,0,12,22
15,0,15,22,g,15,0,10,15
15,0,15,23,g,15,0,14,20
15,0,15,24,k,15,1,15,26
15,0,15,25,k,15,2,15,34
15,0,15,26,k,15,2,15,26
15,0,15,27,k,15,3,15,35
15,0,15,28,g,15,0,5,24
15,0,15,29,g,15,0,4,34
15,0,15,30,g,15,0,7,25
15,0,15,31,g,15,0,0,34
15,0,15,32,k,15,1,15,25
15,0,15,33,k,15,1,15,34
15,0,15,34,k,15,2,15,25
15,0,15,35,k,15,3,15,27
15,0,15,36,g,15,0,6,26
15,0,15,37,g,15,0,3,24
15,0,15,38,g,15,0,2,34
15,0,15,39,g,15,0,1,32
15,1,0,0,g,15,1,6,8
15,1,0,1,b,0,1,10,4
15,1,0,2,b,0,1,10,13
15,1,0,3,b,8,1,10,13
15,1,0,7,k,15,3,0,20
15,1,0,8,g,15,1,2,17
15,1,0,9,g,15,1,7,0
15,1,0,10,b,8,1,10,4
15,1,0,14,k,15,3,0,22
15,1,0,15,k,15,3,0,21
15,1,0,16,g,15,1,4,18
15,1,0,17,g,15,1,3,18
15,1,0,18,g,15,1,5,17
15,1,0,19,g,15,1,1,16
15,1,0,20,k,15,5,0,22
15,1,0,21,k,15,5,0,21
15,1,0,22,k,15,5,0,20
15,1,0,23,k,15,4,0,36
15,1,0,24,g,15,1,12,37
15,1,0,25,g,15,1,11,31
15,1,0,26,g,15,1,8,29
15,1,0,27,g,15,1,9,30
15,1,0,28,k,15,4,0,28
15,1,0,29,k,15,0,0,39
15,1,0,30,k,15,0,0,38
15,1,0,31,k,15,2,0,39
15,1,0,32,g,15,1,13,31
15,1,0,33,g,15,1,14,38
15,1,0,34,g,15,1,15,31
15,1,0,35,g,15,1,10,37
15,1,0,36,k,15,4,0,23
15,1,0,37,k,15,0,0,31
15,1,0,38,k,15,2,0,38
15,1,0,39,k,15,2,0,31
15,1,1,0,g,15,1,3,9
15,1,1,1,b,0,1,11,4
15,1,1,2,b,0,1,11,13
15,1,1,3,b,8,1,11,13
15,1,1,7,k,15,3,1,20
15,1,1,8,g,15,1,6,0
15,1,1,9,g,15,1,5,0
15,1,1,10,b,8,1,11,4
15,1,1,14,k,15,3,1,22
15,1,1,15,k,15,3,1,21
15,1,1,16,g,15,1,0,19
