sg,sr,sc,dg,dr,dc,color,bytes,job0,job1,job2,job3,job4,job5,job6,job7
10,0,8,10,0,14,g,339.043906,0.000000,0.000000,0.037772,22.535099,307.871380,0.160805,1.255401,7.183448
11,0,8,11,0,14,g,398.096383,0.000000,0.000000,0.044993,29.237114,363.266358,0.240090,1.573674,3.734155
12,0,8,12,0,14,g,275.089079,0.000000,0.000000,0.533734,25.744420,245.767851,0.155761,1.217619,1.669693
13,0,8,13,0,14,g,103.279785,0.000000,0.000000,1.789794,53.377457,5.035261,13.869736,2.687905,26.519632
14,0,8,14,0,14,g,92.170782,0.000000,0.000000,0.038187,48.155889,4.395424,0.713507,1.677568,37.190207
15,0,8,15,0,14,g,42.549996,6.234975,0.000000,3.941239,20.125943,4.204179,4.208824,0.784509,3.050328
0,0,8,0,0,15,g,312.648572,113.148554,2.242249,0.011446,114.106511,25.041426,0.710721,56.331205,1.056459
1,0,8,1,0,15,g,227.381172,146.360484,0.335833,0.026034,25.845541,51.074939,0.176124,1.717701,1.844514
2,0,8,2,0,15,g,86.023727,22.011205,2.398710,0.032159,27.618839,10.723058,0.227770,20.609419,2.402567
3,0,8,3,0,15,g,52.066858,2.027794,2.253351,0.069879,22.230687,13.952971,0.301865,7.823233,3.407079
4,0,8,4,0,15,g,284.301151,1.996074,0.630293,0.032372,259.388950,6.974384,0.173079,13.082295,2.023705
5,0,8,5,0,15,g,364.107600,3.299932,0.017081,0.065745,325.768262,10.304155,0.335527,20.312924,4.003974
6,0,8,6,0,15,g,262.252440,2.347011,0.011351,0.067512,181.400005,10.751492,0.179667,64.934382,2.561022
7,0,8,7,0,15,g,264.497447,2.088468,0.011484,0.027345,200.986429,5.096821,1.813496,0.729785,53.743620
8,0,8,8,0,15,g,53.891936,2.001378,0.015561,0.018136,2.835997,3.449900,3.079423,0.492915,41.998627
9,0,8,9,0,15,g,571.096407,1.864949,0.011795,0.020672,18.005437,510.874840,0.113064,1.433354,38.772297
10,0,8,10,0,15,g,297.229581,2.224314,0.017811,0.034276,25.632960,241.596569,0.161818,2.356669,25.205165
11,0,8,11,0,15,g,330.467381,2.477693,0.016983,0.339721,34.186079,287.373432,0.239571,2.794727,3.039176
12,0,8,12,0,15,g,334.935031,1.884957,0.015731,0.398248,25.476996,302.917765,0.158844,2.120313,1.962176
13,0,8,13,0,15,g,87.656309,3.739180,0.021943,2.099683,57.860030,7.293754,0.331939,4.547725,11.762056
14,0,8,14,0,15,g,106.393890,3.088396,0.020569,0.400259,52.811588,7.472694,0.887994,2.982079,38.730312
15,0,8,15,0,15,g,110.216328,0.000000,0.000000,0.176721,86.249526,17.611989,4.198435,0.642320,1.337338
0,0,8,0,1,8,k,798.584924,559.428939,1.151756,0.726100,145.254985,51.958345,1.830355,26.448577,11.785869
1,0,8,1,1,8,k,790.264098,634.371177,0.118812,0.091548,101.014968,41.445216,0.547894,6.109372,6.565110
2,0,8,2,1,8,k,708.385777,172.891063,0.313888,0.098726,113.801758,54.107124,0.617200,358.366619,8.189400
3,0,8,3,1,8,k,318.137733,43.399543,1.502773,0.126435,186.153390,68.125131,0.473622,11.383752,6.973086
4,0,8,4,1,8,k,476.468031,30.553101,0.055106,0.106832,380.088075,46.608916,0.550979,11.599278,6.905744
5,0,8,5,1,8,k,378.735999,44.888774,0.036625,0.160628,215.730960,60.108846,0.842451,46.902037,10.065679
6,0,8,6,1,8,k,724.011120,40.953436,0.029729,0.165757,590.954176,56.229680,0.418482,28.944355,6.315505
7,0,8,7,1,8,k,781.390098,33.307456,0.041197,0.066320,697.974244,33.073672,0.255706,14.385149,2.286354
8,0,8,8,1,8,k,243.393110,34.586428,0.034678,0.037232,48.015617,33.418104,0.261821,7.852176,119.187053
9,0,8,9,1,8,k,890.054105,29.353310,0.034562,2.192375,74.616412,760.646098,0.308381,5.037507,17.865461
10,0,8,10,1,8,k,458.067704,38.629647,0.032977,0.171995,103.324719,272.967302,0.473185,6.860535,35.607343
11,0,8,11,1,8,k,564.295137,39.707219,0.040781,0.403464,131.534100,371.693659,0.696172,8.156758,12.062983
12,0,8,12,1,8,k,517.854890,34.759254,0.037236,0.134747,117.698559,351.528249,0.509583,6.935591,6.251670
13,0,8,13,1,8,k,422.519685,56.970817,0.062401,0.712732,225.620820,75.484961,0.860598,14.146129,48.661226
14,0,8,14,1,8,k,441.695185,57.727225,0.060613,0.176068,229.237414,70.337555,0.963997,10.519261,72.673050
15,0,8,15,1,8,k,313.672798,34.221002,0.033859,3.501492,188.593054,53.624025,2.967341,5.026165,25.705860
0,0,8,0,2,8,k,806.956349,263.015702,0.395535,1.759042,396.005470,26.179663,7.103496,108.188732,4.308710
1,0,8,1,2,8,k,848.044744,691.756327,0.086180,0.073209,102.339732,40.978332,0.543996,5.790704,6.476265
2,0,8,2,2,8,k,365.031119,187.481453,0.403428,0.108352,110.090292,51.920159,0.625800,6.458818,7.942818
3,0,8,3,2,8,k,424.126402,30.694529,0.925682,0.130119,299.485331,66.262395,0.463869,18.921950,7.242528
4,0,8,4,2,8,k,1029.312734,29.520008,0.046964,0.109093,934.805473,47.551789,0.549351,9.788206,6.941848
5,0,8,5,2,8,k,374.527352,44.424128,0.030927,0.173980,213.100994,59.902032,0.858101,46.065308,9.971882
6,0,8,6,2,8,k,430.580208,41.193189,0.029570,0.160197,260.790020,56.673984,0.415339,64.862246,6.455662
7,0,8,7,2,8,k,1066.618166,33.366234,0.042805,0.066723,929.406549,34.556323,0.236868,62.336922,6.605742
8,0,8,8,2,8,k,184.748512,34.010044,0.025629,0.034506,47.017226,35.907579,0.260594,5.359775,62.133160
9,0,8,9,2,8,k,309.189376,29.182707,0.030421,0.046332,74.717985,133.686852,0.304740,4.934018,66.286321
10,0,8,10,2,8,k,553.618204,39.679722,0.030939,0.363171,102.017670,393.699348,0.479579,6.510872,10.836903
11,0,8,11,2,8,k,1172.974610,39.477486,0.041915,0.128219,126.528972,987.307251,0.689981,8.437534,10.363252
12,0,8,12,2,8,k,296.956957,35.654170,0.038420,0.165564,116.657760,129.571165,0.490169,6.863816,7.515893
13,0,8,13,2,8,k,431.257291,55.250221,0.062247,0.193381,233.892813,77.528775,0.868512,13.032590,50.428752
14,0,8,14,2,8,k,478.289209,58.496851,0.055203,0.196575,244.535611,114.645920,1.419898,9.549035,49.390115
15,0,8,15,2,8,k,423.272743,50.043565,0.163775,1.092413,178.024735,73.997981,2.451726,101.485623,16.012927
0,0,8,0,3,8,k,790.593069,604.050865,0.321847,0.051306,62.933503,113.270471,0.415135,5.313853,4.236090
1,0,8,1,3,8,k,375.326509,199.379347,0.525553,0.080903,99.244722,41.698639,0.548695,26.816531,7.032117
2,0,8,2,3,8,k,450.787918,106.984678,0.569103,0.099210,274.548043,53.573441,0.608154,6.310135,8.095154
3,0,8,3,3,8,k,516.721837,31.324063,1.183017,0.146813,398.246342,65.490359,0.477142,12.885112,6.968988
4,0,8,4,3,8,k,666.449845,29.834709,0.245392,0.103506,557.007725,46.925846,0.547812,24.585817,7.199038
5,0,8,5,3,8,k,1218.505755,45.015305,0.027401,0.176807,1068.136661,62.594739,0.901659,31.656676,9.996506
6,0,8,6,3,8,k,678.284236,40.982224,0.035964,0.170976,541.482611,59.903025,0.410474,28.939895,6.359068
7,0,8,7,3,8,k,609.561117,33.086374,0.037716,0.060986,408.089342,55.768872,6.951525,7.962215,97.604089
8,0,8,8,3,8,k,188.092411,33.990032,0.038576,0.036288,39.188035,35.642029,0.082429,4.570784,74.544238
9,0,8,9,3,8,k,971.875671,28.783552,0.036028,0.043965,72.737463,832.446840,0.296711,4.870627,32.660486
10,0,8,10,3,8,k,1185.417786,38.911041,0.037968,0.097676,100.647890,1018.831299,0.479699,6.474384,19.937828
11,0,8,11,3,8,k,810.293364,39.546624,0.047061,0.386518,130.844566,605.490381,0.698470,8.078219,25.201525
12,0,8,12,3,8,k,325.750537,34.750221,0.034372,0.296519,121.533795,146.964346,0.508122,6.717092,14.946070
13,0,8,13,3,8,k,458.214138,55.679106,0.070603,0.357664,231.060883,63.941508,7.673627,13.649093,85.781654
14,0,8,14,3,8,k,426.560476,58.759385,0.061017,0.262043,231.083761,70.791136,1.918857,10.672827,53.011449
15,0,8,15,3,8,k,427.022675,44.188813,0.190573,0.468051,283.897766,61.784561,3.275765,15.718158,17.498988
0,0,9,0,0,0,g,97.367937,68.698299,0.017890,0.099938,9.601525,17.904912,0.209456,0.000000,0.835916
1,0,9,1,0,0,g,304.394295,264.071782,0.003363,0.036031,3.712882,34.767711,0.083993,0.092297,1.626236
2,0,9,2,0,0,g,283.092744,226.900943,0.055367,0.042562,4.942791,48.591095,0.131301,0.386318,2.042367
3,0,9,3,0,0,g,193.581888,90.471613,1.505131,0.050008,22.537468,71.846998,0.213150,4.116245,2.841275
4,0,9,4,0,0,g,193.182025,50.167878,0.461159,0.045168,44.008005,43.721600,0.146615,52.495350,2.136251
5,0,9,5,0,0,g,251.362263,83.491654,0.031568,0.061718,8.153769,57.732266,0.210705,98.465453,3.215131
6,0,9,6,0,0,g,270.357557,77.997276,0.031484,0.064621,44.718521,54.494164,0.156266,90.080591,2.814634
7,0,9,7,0,0,g,447.300259,57.017659,0.026342,0.028611,353.488977,31.691425,0.070827,3.674904,1.301514
8,0,9,8,0,0,g,183.964778,60.090726,0.026326,0.023390,39.416605,29.669650,2.472588,6.695248,45.570247
9,0,9,9,0,0,g,138.959343,48.239569,0.025623,0.017668,4.353035,16.455599,0.069210,0.973034,68.825604
10,0,9,10,0,0,g,624.347318,77.466437,0.035679,0.024516,7.623043,536.205386,0.120478,1.574126,1.297654
11,0,9,11,0,0,g,257.783486,72.436188,0.035748,0.098004,10.796406,119.064877,0.182583,1.598988,53.570692
12,0,9,12,0,0,g,187.612306,61.019316,0.023500,0.084813,7.628406,91.281173,0.128862,1.304986,26.141248
13,0,9,13,0,0,g,226.098217,100.090215,0.039080,0.850050,10.781028,107.687441,0.205747,2.032952,4.411705
14,0,9,14,0,0,g,174.624710,101.200819,0.042583,0.444956,11.068824,52.309878,4.277145,2.132242,3.148264
15,0,9,15,0,0,g,151.754413,86.216525,1.118904,0.648416,8.453717,46.864434,5.547732,0.791479,2.113205
0,0,9,0,0,1,g,279.627529,255.327716,0.002004,0.034934,3.623422,19.493488,0.263238,0.108307,0.774419
1,0,9,1,0,1,g,121.969535,85.228258,0.048404,0.033853,2.695790,32.538380,0.065757,0.000000,1.359094
2,0,9,2,0,1,g,267.262214,211.723616,0.021593,0.038921,3.803233,49.506346,0.124918,0.264485,1.779100
3,0,9,3,0,1,g,176.029768,56.502169,2.166403,0.046023,25.796315,65.856617,0.153803,23.714415,1.794025
4,0,9,4,0,1,g,195.239529,55.605863,0.120828,0.036215,42.849210,38.460815,0.119194,56.671066,1.376338
5,0,9,5,0,1,g,211.244882,76.017968,0.451491,0.039870,2.949180,52.511070,0.137699,77.298265,1.839339
6,0,9,6,0,1,g,284.995761,70.013427,0.038629,0.042788,89.108190,49.856416,0.139934,73.855351,1.941026
7,0,9,7,0,1,g,326.689076,61.483831,0.024828,0.019190,233.476348,27.935565,0.105038,2.833231,0.811044
8,0,9,8,0,1,g,190.777078,62.277431,0.028691,0.013734,89.655015,26.331314,1.930132,1.697228,8.843534
9,0,9,9,0,1,g,142.947533,52.395182,0.032866,0.000000,0.000000,18.214564,0.030017,1.410335,70.864569
10,0,9,10,0,1,g,531.996948,69.137494,0.034671,0.003199,0.644007,455.380521,0.061208,1.672719,5.063129
11,0,9,11,0,1,g,255.719176,69.127525,0.031372,0.034162,4.661988,131.840988,0.123707,1.720208,48.179226
12,0,9,12,0,1,g,157.825099,63.503595,0.038677,0.296760,2.243888,23.685722,0.091305,1.718107,66.247044
13,0,9,13,0,1,g,341.617904,98.288373,0.050474,0.923421,2.392123,233.093082,0.145650,2.358349,4.366432
14,0,9,14,0,1,g,327.411001,103.716897,0.060563,0.103285,169.285184,45.858034,4.263402,2.562325,1.561311
15,0,9,15,0,1,g,198.798158,92.535894,0.110839,0.124235,13.273210,79.315909,4.692826,4.906860,3.838385
0,0,9,0,0,2,g,243.192054,217.918749,0.016435,0.137816,4.967161,19.025614,0.110057,0.164074,0.852148
1,0,9,1,0,2,g,244.257219,203.436410,0.050483,0.029771,4.026645,35.313287,0.065483,0.078139,1.257001
2,0,9,2,0,2,g,119.745435,66.037784,0.056503,0.037134,4.329076,47.577964,0.110735,0.000000,1.596239
3,0,9,3,0,2,g,224.415348,39.234082,1.743792,0.033830,56.645224,64.380328,0.117170,60.549624,1.711300
4,0,9,4,0,2,g,195.761664,41.155299,0.060384,0.030318,64.625037,34.985851,0.069616,53.328371,1.506788
5,0,9,5,0,2,g,346.734047,56.157518,0.050727,0.030954,185.999798,51.873656,0.080613,50.591992,1.948788
6,0,9,6,0,2,g,257.458365,48.378675,0.028381,0.045654,85.074685,48.682079,0.106132,73.072618,2.070141
7,0,9,7,0,2,g,333.630414,43.886847,0.027608,0.015339,259.733181,27.856346,0.037873,1.194359,0.878861
8,0,9,8,0,2,g,130.743919,45.980675,0.026967,0.011140,3.130549,25.303229,1.292066,0.975509,54.023784
9,0,9,9,0,2,g,134.565905,39.299372,0.032632,0.000000,3.043688,18.956027,0.000000,1.147013,72.087174
10,0,9,10,0,2,g,476.888606,46.881307,0.024411,0.002488,33.026366,395.723674,0.015704,1.068753,0.145904
11,0,9,11,0,2,g,270.969488,48.766549,0.030270,0.021685,7.577157,184.398345,0.080179,1.098583,28.996720
12,0,9,12,0,2,g,190.380519,45.766269,0.033697,0.027598,5.804478,112.050982,0.042113,1.219255,25.436126
13,0,9,13,0,2,g,242.375026,70.476584,0.058610,0.768551,8.792100,149.931155,4.058087,2.132730,6.157209
14,0,9,14,0,2,g,137.685466,74.275436,0.066333,0.073170,10.869863,42.984950,5.132316,2.661127,1.622271
15,0,9,15,0,2,g,215.134274,70.522124,0.057454,0.082674,18.266644,114.717848,4.657671,2.744763,4.085096
0,0,9,0,0,3,g,239.136942,170.262778,0.099311,0.038506,48.248012,18.951683,0.227028,0.431341,0.878281
1,0,9,1,0,3,g,204.812347,140.356370,0.104057,0.029759,13.401038,34.598862,0.935127,13.870092,1.517042
2,0,9,2,0,3,g,213.236188,152.777617,0.026541,0.037286,13.337482,44.612273,0.100869,0.554485,1.789636
3,0,9,3,0,3,g,81.718274,0.000000,1.858487,0.044513,7.147229,65.727117,0.110304,4.864187,1.966438
4,0,9,4,0,3,g,191.108220,2.012797,0.008199,0.031337,113.289421,39.460170,0.069448,34.760463,1.476386
5,0,9,5,0,3,g,237.058407,6.239273,0.042164,0.042167,130.170572,49.630058,0.093719,48.808559,2.031894
6,0,9,6,0,3,g,271.747404,4.052019,0.023501,0.034867,146.492611,47.626757,0.098435,71.225016,2.194199
7,0,9,7,0,3,g,394.543424,3.933096,0.036445,0.019472,335.706146,27.449850,0.041029,26.485065,0.872321
8,0,9,8,0,3,g,132.722424,2.685899,0.013027,0.011874,96.918409,25.340086,0.981813,0.713189,6.058126
9,0,9,9,0,3,g,116.443606,3.795139,0.033357,0.000000,10.812889,30.852459,0.000000,1.353035,69.596727
10,0,9,10,0,3,g,400.382964,3.877702,0.019502,0.002483,12.977692,381.692213,0.014864,1.100303,0.698205
11,0,9,11,0,3,g,246.634138,3.976815,0.022709,0.025583,19.572740,193.526742,0.072312,1.453662,27.983576
12,0,9,12,0,3,g,99.281999,4.160173,0.042075,0.055641,19.103547,23.438973,0.038420,1.572068,50.871102
13,0,9,13,0,3,g,218.287202,6.581942,0.051241,0.799386,34.914223,170.717029,0.134157,2.394037,2.695186
14,0,9,14,0,3,g,121.221517,7.291094,0.058793,0.069759,39.206447,45.043579,2.648013,2.614618,24.289214
15,0,9,15,0,3,g,80.918667,11.500992,0.090696,0.141463,20.469016,40.269286,5.227781,1.540412,1.679021
0,0,9,0,0,4,g,259.233076,150.387255,0.016131,0.032806,87.032635,19.886879,0.209138,0.868236,0.799996
1,0,9,1,0,4,g,233.097451,165.150652,0.028457,0.033713,32.928593,32.003627,0.069373,1.470261,1.412775
2,0,9,2,0,4,g,167.526513,80.466092,0.781539,0.037908,34.471738,48.399702,0.108881,1.505376,1.755277
3,0,9,3,0,4,g,204.294174,0.000000,1.730767,0.037254,132.603033,64.496951,0.112591,3.542983,1.770596
4,0,9,4,0,4,g,110.098577,0.000000,0.117527,0.025943,16.829446,38.387028,0.066069,53.153384,1.519181
5,0,9,5,0,4,g,219.297733,0.000000,0.003750,0.039516,121.257676,46.374355,0.087780,49.738402,1.796254
6,0,9,6,0,4,g,210.058119,0.000000,0.019569,0.037121,84.326338,48.879416,0.099778,74.608546,2.087352
7,0,9,7,0,4,g,388.881039,0.000000,0.045256,0.021326,359.111172,25.721419,0.136792,2.022880,1.822194
8,0,9,8,0,4,g,85.474146,0.000000,0.026273,0.013792,45.022961,25.068886,7.838157,1.135257,6.368821
9,0,9,9,0,4,g,121.021387,0.000000,0.025451,0.000000,28.653562,20.165578,0.000000,1.445254,70.731542
10,0,9,10,0,4,g,263.915730,0.000000,0.028807,2.148393,30.957682,229.163639,0.015936,1.469084,0.132188
11,0,9,11,0,4,g,256.875608,0.000000,0.035597,0.020777,44.299038,174.267122,0.076676,2.009912,36.166486
12,0,9,12,0,4,g,349.839392,0.000000,0.038600,0.048815,42.242079,280.477332,0.041189,2.102730,24.888647
13,0,9,13,0,4,g,201.625717,0.000000,0.058801,0.804539,63.843605,129.338790,0.154881,3.036413,4.388688
14,0,9,14,0,4,g,273.320776,0.000000,0.063538,0.057900,58.956739,205.382207,4.278844,2.830511,1.751037
15,0,9,15,0,4,g,89.089814,3.667261,0.117320,0.128055,33.181572,41.664208,5.060442,2.643443,2.627513
0,0,9,0,0,5,g,249.747499,165.674341,0.009348,0.040776,52.093524,18.110199,0.320197,12.719423,0.779691
1,0,9,1,0,5,g,247.206293,176.379630,0.026152,0.032778,34.297644,33.654208,0.068743,1.425166,1.321973
2,0,9,2,0,5,g,243.856558,158.524076,0.043922,0.035512,38.350039,43.449994,0.110562,1.580414,1.762040
3,0,9,3,0,5,g,170.505197,0.000000,1.814017,0.044828,82.971951,67.125290,0.103188,16.667158,1.778764
4,0,9,4,0,5,g,179.381315,0.000000,0.000741,0.035607,74.715346,38.244381,0.072144,64.868060,1.445036
5,0,9,5,0,5,g,205.764572,0.000000,0.000000,0.045454,123.226943,51.104092,0.084419,29.388398,1.915266
6,0,9,6,0,5,g,215.564290,0.000000,0.005741,0.035060,90.490129,48.522468,0.108273,74.287715,2.114905
7,0,9,7,0,5,g,268.933300,0.000000,0.027317,0.018887,239.269437,27.416687,0.078123,1.324505,0.798343
8,0,9,8,0,5,g,405.674204,0.000000,0.019652,0.012185,38.638194,313.217577,1.443288,4.158532,48.184775
9,0,9,9,0,5,g,110.628510,0.000000,0.020717,0.000000,31.225373,22.492147,0.000000,1.490064,55.400209
10,0,9,10,0,5,g,458.291885,0.000000,0.014081,0.113137,32.932210,423.346831,0.015432,1.716522,0.153672
11,0,9,11,0,5,g,213.257095,0.000000,0.021424,0.022440,39.756978,85.193900,0.070669,1.857850,86.333835
12,0,9,12,0,5,g,131.376947,0.000000,0.026645,0.019854,43.934080,35.016458,0.039518,2.081176,50.259217
13,0,9,13,0,5,g,175.866784,0.000000,0.046215,0.879226,59.976911,106.301250,0.069935,2.869459,5.723788
14,0,9,14,0,5,g,123.113287,0.000000,0.031100,0.054679,68.002489,45.213548,4.889690,3.199446,1.722335
15,0,9,15,0,5,g,113.284122,8.661091,0.107452,0.141475,53.131246,38.835351,5.079306,4.839258,2.488944
0,0,9,0,0,6,g,243.922135,182.940436,0.000000,0.034834,40.230175,18.458338,0.155043,1.215666,0.887642
1,0,9,1,0,6,g,256.496565,168.424570,0.000998,0.028174,39.117719,33.008990,0.069085,14.351134,1.495896
2,0,9,2,0,6,g,208.749147,111.061289,0.023698,0.038956,51.597856,42.404552,0.111735,1.918360,1.592702
3,0,9,3,0,6,g,176.127812,0.000000,1.868107,0.034113,95.946585,65.849202,0.112197,10.437788,1.879821
4,0,9,4,0,6,g,150.687369,0.000000,0.038501,0.029106,56.546873,37.016583,0.065182,55.444363,1.546761
5,0,9,5,0,6,g,214.381435,0.000000,0.000000,0.037063,125.358844,50.446925,0.089585,36.474897,1.974121
6,0,9,6,0,6,g,155.000934,0.000000,0.000000,0.035975,48.110993,45.757021,0.108511,58.986497,2.001937
7,0,9,7,0,6,g,590.680390,0.000000,0.000000,0.017131,294.450017,295.150450,0.079397,0.141447,0.841949
8,0,9,8,0,6,g,182.516451,0.000000,0.000000,0.012928,150.859145,24.461235,0.399991,2.801686,3.981467
9,0,9,9,0,6,g,127.088249,0.000000,0.000000,0.000000,35.019474,21.991954,0.000000,1.502632,68.574188
10,0,9,10,0,6,g,417.209992,0.000000,0.000000,0.003267,38.749633,284.949709,0.016093,1.567176,91.924115
11,0,9,11,0,6,g,263.735497,0.000000,0.000000,0.023721,47.369420,183.431426,0.075366,1.806748,31.028816
12,0,9,12,0,6,g,278.731530,0.000000,0.000000,0.022087,45.637324,213.327369,0.043730,1.717991,17.983029
13,0,9,13,0,6,g,218.736794,0.000000,0.000000,0.740042,75.176565,137.147620,0.146364,2.803072,2.723131
14,0,9,14,0,6,g,134.607092,0.000000,0.000000,0.059752,76.544505,47.098191,5.382943,2.816988,2.704712
15,0,9,15,0,6,g,188.166137,13.609537,0.102894,0.155377,58.995157,79.770663,3.057911,4.270845,28.203752
0,0,9,0,0,7,g,213.349704,156.101474,0.000000,0.072543,32.514850,19.981606,2.409228,0.992611,1.277392
1,0,9,1,0,7,g,202.287573,122.506164,0.600388,0.026637,38.366503,36.483415,0.176152,1.768247,2.360066
2,0,9,2,0,7,g,240.942915,140.434466,0.012287,0.033212,47.338053,48.074185,0.234320,2.153977,2.662414
3,0,9,3,0,7,g,180.964582,15.062520,1.100477,0.029970,80.771738,70.400811,0.269568,10.527092,2.802406
4,0,9,4,0,7,g,167.387457,0.000000,0.038389,0.026354,66.218977,40.937131,0.240003,57.348107,2.578495
5,0,9,5,0,7,g,171.488911,0.000000,0.101463,0.044239,35.212249,54.149580,0.339271,77.586566,4.055543
6,0,9,6,0,7,g,270.464865,0.000000,0.000000,0.033724,162.250220,49.328356,0.148973,56.395125,2.308466
7,0,9,7,0,7,g,173.138177,0.000000,0.000000,0.018418,139.969966,25.514665,0.075277,6.626366,0.933485
8,0,9,8,0,7,g,57.955100,0.000000,0.000000,0.010932,9.898497,26.603346,15.561197,0.273709,5.607419
9,0,9,9,0,7,g,94.462997,0.000000,0.000000,0.000000,24.690979,15.379667,0.121940,1.195117,53.075294
10,0,9,10,0,7,g,391.612417,0.000000,0.000000,0.003009,34.346049,353.591115,0.202906,1.506721,1.962617
11,0,9,11,0,7,g,242.381944,0.000000,0.000000,0.027707,47.836919,144.341427,0.287436,2.042392,47.846063
12,0,9,12,0,7,g,115.885639,0.000000,0.000000,0.072445,40.532225,24.320912,0.215890,1.721751,49.022416
13,0,9,13,0,7,g,200.407247,0.000000,0.000000,0.766638,67.452470,123.509934,0.450734,3.025879,5.201591
14,0,9,14,0,7,g,148.591538,0.000000,0.000000,0.062238,54.806084,48.572810,1.454363,2.439624,41.256419
15,0,9,15,0,7,g,98.298463,3.898517,0.093400,0.225975,40.699477,43.717210,5.161985,1.587397,2.914500
0,0,9,0,0,8,g,212.606245,113.210115,0.168478,0.053449,65.415070,20.195178,1.127894,10.913963,1.522098
1,0,9,1,0,8,g,460.966592,131.928816,0.079405,0.043377,22.937735,301.491443,0.200624,1.304973,2.980219
2,0,9,2,0,8,g,166.011075,68.260766,0.844746,0.055084,24.927341,50.469427,0.262569,17.773561,3.417582
3,0,9,3,0,8,g,199.052595,0.000000,2.288449,0.064467,117.483680,70.340758,0.190208,6.026553,2.658480
4,0,9,4,0,8,g,242.308927,0.000000,0.000404,0.043629,153.509658,42.750659,0.197886,42.999727,2.806964
5,0,9,5,0,8,g,289.366317,0.000000,0.000000,0.076023,200.481628,53.438965,0.293629,30.984379,4.091693
